순위,ISBN,상품번호,상품명,판매가,YES포인트,저자,출판사,설명,출고예상일,관리분류
48,9791196554842,96674168,행복의 나락,"17,820원",990원,F. 스콧 피츠제럴드 저/조이스 박 역,녹색광선,"“오래전에.” 그가 말했다. “오래전에, 내 안에 무언가 있었어. 그런데 이제 그것들은 사라졌지. 영원히 사라져 버렸어, 이젠 가 버렸어. 울 수가 없어. 아무렇지도 않아. 더 이상 그건 돌아오지 않아.”

무라카미 하루키는 소설 『위대한 개츠비』를 일본어로 번역해 소개할 만큼 스콧 피츠제럴드에게 각별한 애정을 가지고 있었다. “피츠제럴드는 한동안 나의 스승이자, 대학이자, 문학 동료였다.” 그래서였을까? 하루키의 대표작 『노르웨이의 숲』은 주인공 와타나베가 비행기 좌석에 앉아 지금까지 살아오는 과정에서 잃어버렸던 많은 것들을 회상하면서 시작한다. 잃어버린 시간, 죽거나 떠난 사람들, 돌이킬 수 없는 추억들… 이 모든 것은 피츠제럴드가 자신의 소설들을 통해 즐겨 다루었던 주제들이다.

살면서 아무것도 잃지 않는 사람은 존재하지 않는다. 시간은 누구에게나 공평해서 결국은 누구나 젊음을 잃어가게 마련이다.",1,국내도서-소설/시/희곡
49,9788901242194,90226442,"미움, 우정, 구애, 사랑, 결혼","13,500원",750원,앨리스 먼로 저/서정은 역,웅진지식하우스,"노벨문학상, 맨부커상, 오헨리상 수상에 빛나는
앨리스 먼로 문학 세계의 정수를 만나다

단편 작가로서는 최초로 [노벨 문학상]을 수상한 세계적인 작가, 앨리스 먼로 문학 세계의 정수를 담은 3종 컬렉션이 웅진지식하우스에서 출간되었다. 앨리스 먼로의 첫 소설집인 『행복한 그림자의 춤』, 앨리스 먼로의 대표작이자 영화로도 제작된 바 있는 『미움, 우정, 구애, 사랑, 결혼』, 「뉴욕타임스」 선정 올해의 책에 빛나는 『런어웨이』가 새로운 장정으로 선보이게 된 것. 캐나다의 권위 있는 문학상인 [총독문학상]을 3회, [길러상] 2회를 비롯 2009년 [맨부커상] 인터내셔널 부문을 수상한 앨리스 먼로는 마거릿 애트우드, 얀 마텔 등과 함께 명실공히 캐나다를 대표하는 작가일 뿐만 아니라, 세계 문단의 작가들과 유수의 언론들이 앞다투어 존경을 표하는 ‘우리 시대 체호프’, ‘진정한 이야기꾼’이기도 하다.",1,국내도서-소설/시/희곡
50,9788937461231,1773653,피츠제럴드 단편선 1,"11,700원",650원,스콧 피츠제럴드 저/김욱동 역,민음사,"20세기 가장 뛰어난 미국 소설로 꼽히는 『위대한 개츠비』의 작가 F. 스콧 피츠제럴드의 단편선집. 『위대한 개츠비』나 『밤은 아름다워』 등을 쓴 장편 소설 작가로 알려져 있는 피츠제럴드는 사십 년 남짓한 비교적 짧은 생애 동안 무려 160여 편에 이르는 단편 소설을 집필했다. 그중 가장 주옥같은 단편 아홉 편을 서강대 영어과 교수인 김욱동 선생님이 골라 번역하여 선집의 형태로 출간하게 되었다. 앞서 김욱동 선생님이 번역한 『위대한 개츠비』는 영미문학연구회 번역평가사업단이 꼽은 최우수 번역본으로 선정된 바 있다.
...",2,국내도서-소설/시/희곡
51,9788932909554,3640157,뉴욕 3부작,"14,220원",790원,폴 오스터 저/황보석 역,열린책들,"'뉴욕은 미궁 같은 도시다. 
구역과 거리를 아무리 잘 알게 되어도, 언제나 길을 잃고 있다는 느낌을 준다.' 

탐정 소설의 형식을 차용하고 있는 폴 오스터의 단편 모음 3편을 묶은 『뉴욕 3부작』은 '묻는다'는 것이 직업상의 주 활동인 탐정이라는 배치를 통해 폴 오스터의 변치 않는 주제 - 실제와 환상, 정체성 탐구, 몰두와 강박관념, 여기에 특별히 작가 자신의 글쓰기에 대한 여러 함의-를 들여다 보게 하는 작품이다.",2,국내도서-소설/시/희곡
52,9788972756682,12258736,하워드 필립스 러브크래프트,"14,400원",800원,하워드 필립스 러브크래프트 저/김지현 역,현대문학,이 책에 실린 13편의 단편들은 영원히 보존할 가치가 있는 미국 문학의 정전들을 꾸준히 펴내고 있는 '라이브러리 오브 아메리카‘에서 펴낸 러브크래프트의 『이야기들Tales』에 수록된 22편의 엄선된 단편 중에서 단편소설의 특성을 잘 살린 작품들을 뽑은 것이다. 방대한 러브크래프트의 작품들 가운데서 가장 핵심적인 작품들로 러브크래프트의 공포문학을 감상하는 가장 좋은 길잡이의 역할을 할 것이다.,2,국내도서-소설/시/희곡
53,9788960172173,3437943,스티븐 킹 단편집 (상),"15,120원",840원,스티븐 킹 저/조영학 역,황금가지,"전 세계 3억 독자가 열광한 이야기의 제왕, 스티븐 킹!
그의 최전성기를 증명하는 14편의 환상적인 단편

스티븐 킹의 대표작인 『다크 타워』 시리즈의 외전, 영화 「1408」의 원작, E-Book으로 첫선을 보여 화제가 된 「총알 차 타기」 등이 수록되어 있다. 수록된 작품들은 공포 외에도 환상, SF, 추리 등 폭넓은 장르를 소화하고 있어 스티븐 킹만의 놀라운 솜씨를 만끽할 수 있다. 게다가 각 단편마다 스티븐 킹이 자신만의 해설과 비하인드 스토리를 달아 재미를 배가시켰다.",1,국내도서-소설/시/희곡
54,9788986183733,296090,흑설공주 이야기,"8,100원",450원,바바라 G. 워커 저/박혜란 역,뜨인돌,"지금도 수많은 어린이들에게 읽혀지고 있는 『백설공주』, 『미녀와 야수』, 『신데렐라』 등의 동화는 편견과 차별로 가득하다. 특히 이들 동화는 ‘여성의 행복은 미모’로 결정되고, ‘계모는 항상 악녀’로 묘사되는 등 여성에 대한 편견으로 가득하다. 이런 류의 동화들은 부지불식간에 여성, 권력, 부 등에 관한 편견과 차별을 심어주고 있다.
 
미국의 저...",1,국내도서-소설/시/희곡
55,9788937460142,17344,나사니엘 호손 단편선,"12,600원",700원,나사니엘 호손 저/천승걸 역,민음사,"호손은 19세기 초 미국 소설의 든든한 초석을 세우는 데 크게 기여한, 미국 낭만주의 소설의 대표적 작가로 미국 문화사에서 매우 중요한 위치를 차지하고 있는 소설가이다. 호손의 낭만주의적 정신은 에머슨,소로우 등의 미국 낭만주의 초절주의자들이 인간의 정신과 인류의 진보에 대한 밝은 믿음을 고취한 것과는 대조적으로, 인간의 어두운 내면적 삶, 무의식의 ...",1,국내도서-소설/시/희곡
56,9788901242187,90226387,행복한 그림자의 춤,"12,600원",700원,앨리스 먼로 저/곽명단 역,웅진지식하우스,"노벨문학상, 맨부커상, 오헨리상 수상에 빛나는
앨리스 먼로 문학 세계의 정수를 만나다

단편 작가로서는 최초로 [노벨 문학상]을 수상한 세계적인 작가, 앨리스 먼로 문학 세계의 정수를 담은 3종 컬렉션이 웅진지식하우스에서 출간되었다. 앨리스 먼로의 첫 소설집인 『행복한 그림자의 춤』, 앨리스 먼로의 대표작이자 영화로도 제작된 바 있는 『미움, 우정, 구애, 사랑, 결혼』, 「뉴욕타임스」 선정 올해의 책에 빛나는 『런어웨이』가 새로운 장정으로 선보이게 된 것. 캐나다의 권위 있는 문학상인 [총독문학상]을 3회, [길러상] 2회를 비롯 2009년 [맨부커상] 인터내셔널 부문을 수상한 앨리스 먼로는 마거릿 애트우드, 얀 마텔 등과 함께 명실공히 캐나다를 대표하는 작가일 뿐만 아니라, 세계 문단의 작가들과 유수의 언론들이 앞다투어 존경을 표하는 ‘우리 시대 체호프’, ‘진정한 이야기꾼’이기도 하다.",2,국내도서-소설/시/희곡
57,9788960172180,3437953,스티븐 킹 단편집 (하),"15,120원",840원,스티븐 킹 저/조영학 역,황금가지,"전 세계 3억 독자가 열광한 이야기의 제왕, 스티븐 킹!
그의 최전성기를 증명하는 14편의 환상적인 단편

스티븐 킹의 대표작인 『다크 타워』 시리즈의 외전, 영화 「1408」의 원작, E-Book으로 첫선을 보여 화제가 된 「총알 차 타기」 등이 수록되어 있다. 수록된 작품들은 공포 외에도 환상, SF, 추리 등 폭넓은 장르를 소화하고 있어 스티븐 킹만의 놀라운 솜씨를 만끽할 수 있다. 게다가 각 단편마다 스티븐 킹이 자신만의 해설과 비하인드 스토리를 달아 재미를 배가시켰다.

또한 이 단편집에 수록된 작품들은 대부분...",1,국내도서-소설/시/희곡
58,9788972756712,13962420,대프니 듀 모리에,"15,300원",850원,대프니 듀 모리에 저/이상원 역,현대문학,"스크린이 사랑한 20세기 서스펜스의 여제 대프니 듀 모리에
일상과 악몽의 아련한 경계에서 시작되는 서스펜스의 미로,
전율과 공포의 소름 돋는 명단편들!

문학의 정수라 할 수 있는 명단편들을 야심 차게 묶고 있는 현대문학에서 '세계문학 단편선'의 열 번째로 서스펜스의 여왕 대프니 듀 모리에 단편선을 펴냈다. 일상과 꿈의 경계처럼 듀 모리에 단편의 요소들은 느닷없고 엉뚱하기까지 하다. 유령이나 악령 등 인간의 공포를 자극하는 직접적인 대상이 나오지 않음에도 악몽처럼 섬뜩한데, 듀 모리에의 서스펜스는 단순히 상황에서 발생하는 것이 아니라 정교한 내러티브를 통해 발생한다. 

듀 모리에의 단편들은 독자들에게 놀람과 공포를 안겨 주기 위해 만들어진 단순한 스릴러, 미스터리가 아니다. 이 서스펜스 가득한 단편들은 텍스트 안에 강박성, 성적 지배, 인간의 정체성, 억압된 자아의 해방에 대한 심원하고도 매혹적인 연구를 담고 있다.",1,국내도서-소설/시/희곡
59,9788954655088,69762290,거지 소녀,"13,050원",720원,앨리스 먼로 저/민은영 역,문학동네,"노벨문학상 수상 작가 앨리스 먼로의
삶을 직시하는 초연한 시선

노벨문학상 수상 작가이자 우리 시대 최고의 단편 작가 앨리스 먼로의 1978년 작품 『거지 소녀』가 문학동네 세계문학전집 176번으로 출간되었다. 1968년 출간된 첫 단편집 『행복한 그림자의 춤』부터 절필 선언 이전 2012년에 발표한 마지막 작품 『디어 라이프』까지, 먼로의 작품 가운데 『거지 소녀』는 비교적 초기, 먼로가 캐나다 이외의 나라에서도 막 유명세를 타기 시작했을 무렵에 쓰인 소설이다. 단편으로 이름을 알린 먼로에게 출판사들은 장편을 써볼 것을 제안했고, 그 갈등과 협의의 과정에서 “단편소설의 형식에 장편소설의 내러티브를 결합한”([뉴 리퍼블릭]) 일종의 연작소설이라 할 수 있는 『거지 소녀』가 탄생했다.

캐나다에서는 ‘넌 도대체 네가 뭐라고 생각하니?Who Do You Think You Are?’라는 제목으로 발표된 『거지 소녀』는 주인공 로즈를 중심으로 연결된 단편 열 편으로 구성되어 있다.",2,국내도서-소설/시/희곡
60,9791158887162,91071069,"어딘가 상상도 못 할 곳에, 수많은 순록 떼가","14,400원",800원,켄 리우 저/장성주 편역,황금가지,"『종이 동물원』의 작가 켄 리우의 한국판 오리지널 SF 단편선
데뷔작을 포함하여 함께 엮인 적 없는 단편 중 12편을 선별하여 수록

동시대 가장 주목받는 SF 환상문학 작가 켄 리우의 두 번째 단편 선집이 황금가지에서 출간되었다. 권위의 휴고 상, 네뷸러 상, 세계환상문학상을 40년만에 첫 동시 수상한 대표작 「종이 동물원」으로 국내에서도 많은 독자를 확보한 켄 리우의 미출간 단편 중 엄선하여 엮은 한국판 단편집이다. 『종이 동물원』으로 제13회 유영 번역상을 수상한 장성주 씨가 엮고, 저자 켄 리우가 한국 독자에게 보내는 머리말을 따로 수록하였다. 켄 리우의 데뷔작인 「카르타고의 장미」를 필두로, 스페인 권위의 상 이그노투스 상 수상작 「사랑의 알고리즘」, 한글에서 영감을 얻은 「매듭 묶기」, 저자가 특별히 아끼는 시리즈인 '싱귤래리티 3부작' 등 총 12편의 작품으로 구성되었다.",1,국내도서-소설/시/희곡
61,9791197826153,128817015,못해 그리고 안 할 거야,"18,900원","1,050원",리디아 데이비스 저/이주혜 역,에트르,"“페이지 안팎의 삶을 더욱 예민하게 인식하게 하는 문학”
미국 소설계의 독창적인 지성 리디아 데이비스의 독보적인 이야기들

“《못해 그리고 안 할 거야》는 지난 사반세기 동안 미국 소설계에서 가장 혁명적인 작품집이다.” - 《보스턴 글로브》
“페이지 안팎의 삶을 더욱 예민하게 인식하게 하는 것, 그것이야말로 독창적인 최고의 문학이 할 수 있는 일이다.” - 《뉴욕 타임스 북 리뷰》
“리디아 데이비스의 언어적 인식은 유연하고 드넓다. 그의 글은 언어가 언어로 미끄러지는 형식 그 자체로 내용을 이루며 순환한다. 문장 문장마다 세계의 겹과 겹을 깊게 겹쳐 새겨낸다.” - 시인 이제니

《형식과 영향력》 《불안의 변이》로 국내에 소개된 리디아 데이비스는 “미국 소설계에서 가장 독창적인 지성”으로 널리 인정받고 있는 작가다. 그는 전통적인 서사 장르의 경계를 넘나드는 대담한 형식적 시도로써 자신만의 고유한 글쓰기 범주를 만들었다고 평가받는다.",1,국내도서-소설/시/희곡
62,9791191278002,96402793,로알드 달 베스트 단편 세트,"42,300원","2,350원","로알드 달 저/정영목,허진,박종윤 등역",교유서가,"에드거 엘런 포 상, 전미 미스터리 작가상 수상에 빛나는 최고의 이야기꾼

시끄럽고 대담하고 뻔뻔스러운 이야기 저 너머에서
빙그레 웃으며 기어이 독자와의 내기에서 이기고 마는 작가 

우리 시대의 가장 영향력 있고 가장 널리 읽히는 작가 _타임스

세대를 뛰어넘는 영원한 이야기꾼 로알드 달의 베스트 소설집

‘에드거 엘런 포’ 상, 전미 미스터리 작가상 수상에 빛나는 최고의 이야기꾼 로알드 달의 베스트 소설집이 재출간되었다. 올해로 서거 30주년을 맞은 로알드 달은 2000년 ‘세계 책의 날’에 전 세계 사람들이 가장 사랑하는 작가로 선정되었고 시간이 지날수록 세대를 뛰어넘는 영원한 이야기꾼으로 자리매김하고 있다.",1,국내도서-소설/시/희곡
63,9791166687150,117527267,베스트 오브 코니 윌리스,"22,320원","1,240원","코니 윌리스 저/최세진,김세경,정준호 역",아작,"역사상 가장 많은 휴고상과 네뷸러상을 받은 작가,
우리 시대의 명실상부한 ‘그랜드 마스터’ 코니 윌리스 수상 작품집 완역본

2006년 월드콘 주빈 연설문 및 2011년 그랜드 마스터 수상 연설문 수록

영미권 독자들이 가장 사랑하는 SF 작가, 살아 있는 전설 코니 윌리스 수상 작품집 완역본. 2015년 『화재감시원』과 『여왕마저도』로 나누어 냈던 것을 다듬어 합쳤고, 월드콘 주빈 연설문 및 그랜드 마스터 수상 연설문까지 모두 옮겼다. 

유쾌하고 수다스러우며 그러면서도 놀랍도록 매혹적인 소설. 할리우드와 양자물리학, 시간 여행과 아무것도 하지 않는 외계인에 이르기까지 기발한 소재와 흥미로운 스토리, 주제를 막론하고 펼쳐지는 수다와 유머의 향연! 작가의 진면목을 보여주는 최고의 단편집, 이것이 바로 코니 윌리스다.",1,국내도서-소설/시/희곡
64,9788934974253,28271641,블러드차일드,"11,700원",650원,옥타비아 버틀러 저/이수현 역,비채,"SF 마니아들이 23년 동안 기다려온 전설적 작품, 
드디어, 한국 정식 출간!

국내 SF 마니아들로부터 정식 출간에 대한 요청이 끊이지 않았던 작품집. 백인 남성 작가 일변도였던 SF계에서, 흑인 여성으로서 당당히 살아남은 ‘그랜드 데임Grand Dame’ 옥타비아 버틀러가 남긴 유일한 작품집이다. 

1984년 네뷸러상, 1985년 휴고상 동시에 수상작인 [블러드차일드]를 비롯, 1984년 휴고상 수상작 [말과 소리], 1988년 사이언스픽션크로니클 선정 최고의 소설 [저녁과 아침과 밤] 등 대표작을 모두 수록했다. 자전적 작가론이 담긴 에세이 두 편 또한 최초로 소개된다. 여기에 각 단편과 에세이의 말미에는 작가가 직접 남긴 ‘후기’가 딸려 있어서 작품의 이해를 돕는 것은 물론, 의미와 가치를 더한다.",1,국내도서-소설/시/희곡
65,9788949717982,99016908,가든파티,"10,800원",원,캐서린 맨스필드 저/오정환 역,동서문화사,"시대를 앞서간 모더니스트 단편 소설의 거장
여성적 감수성과 섬세한 문장으로 그려낸 인생!

캐서린 맨스필드는 단편문학의 거장으로서 매우 시적이며 독특한 산문 문체를 발전시켰으며, 단편소설이 문학의 한 장르로 발전하는 데 큰 영향을 미쳤다. 심리적 갈등에 초점을 맞춘 그녀의 주옥같은 섬세한 단편소설들이 지닌 완곡한 서술과 날카로운 통찰력은 안톤 체호프의 영향을 보여준다. 그러나 맨스필드는 그녀 자신만의 전범과 표본을 갖고 있었다. 강한 감수성에 알맞은 역설의 힘은 아직 개발되지 않았으나, 체호프처럼 인간 생활의 극적인 면보다는 흔한 일 가운데에서 충분한 의의를 인정해 인간 심리의 미묘한 움직임과 그에 응하는 인간 행동의 기묘함을 꿰뚫어 봄으로써 이를 포착해 선명하고 유창하게, 또한 교묘한 비유로써 표현했다. 

맨스필드의 창작은 다섯 권의 단편집에 모두 실려 있으며, 그 수는 88편이다(열다섯 편은 미완성).",2,국내도서-소설/시/희곡
66,9788954611831,4148014,더블린 사람들,"14,400원",800원,제임스 조이스 저/진선주 역,문학동네,"인간 본성을 파고드는 미증유의 문학적 실험 

『젊은 예술가의 초상』, 『율리시스』 등으로 20세기 문학에 변혁을 일으킨 모더니즘의 선구적 작가라는 평가를 받는 제임스 조이스의 첫 작품이다. 총 15편의 단편으로 이루어진 이 작품은 더블린에 살았던 중산층의 삶을 통해 더블린 전역에 퍼져 있는 정신적, 문화적, 사회적 병폐를 적나라하게 보여준다. 또한 인간 본성에 대한 치열한 탐구를 바탕으로 인류 보편의 문제를 재조명한다.",1,국내도서-소설/시/희곡
67,9791197332401,97242603,원숭이의 손,"7,200원",400원,윌리엄 위마크 제이콥스 저/차영지 역,내로라,"- 원더우먼 1984의 모티브가 된 소설! 
- 워싱턴 포스트 선정 최고의 근대문학 50선 중 하나! 
- 가디언지 선정 최고의 공포소설 10선! 
- 원문과 우리말을 나란히! 영한대역 구성! 

“당신의 소원이 현실이 된다면, 후회하지 않을 자신이 있습니까?”

그다지 쾌적하지 못한 환경이었지만, 그저 운명이라 여기고 살아왔다. 아주 만족스러운 삶은 아니었지만, 딱히 커다란 변화를 필요로 하지도 않았다. 소박하고 소소한 일상이었다. 행복하다고 자각하지 못할 정도로 잔잔한. 그러던 어느 날, 인도로 파견을 갔던 친구가 돌아와 원숭이의 손을 남기고 떠난다. 인도 수도승이 주술을 건 '원숭이의 손'은 세 가지 소원을 이루어준다고 하는데. 그들은, 소원을 빌었을까? 그 소원은, 이루어졌을까?

지난 백여 년간 전 세계인들에게 사랑받아온 이야기, 원숭이의 손. 이 이야기는 우리 모두가 막연하게 품어온 환상에 현실을 들이붓는다. 주술인지 우연인지 모를 사건.",1,국내도서-소설/시/희곡
68,9791164453634,95922720,검은 고양이 : 포 단편선,"2,970원",160원,"애드거 앨런 포 저/김희정,권지은,김미란 역",더클래식,"추리 소설의 창시자, 천재 추리 작가
에드거 앨런 포의 단편집 『더 레이븐』

추리 소설의 창시자라 할 수 있는 에드거 앨런 포는 미국 문단의 이단아였다. 음주와 마약, 우울증에 신경 쇠약까지 겹쳐 힘겹고 비참한 삶처럼, 그의 작품 또한 미국 문학에서 비주류라는 평가와 함께 싸늘한 외면을 받았다. 그럼에도 불구하고 그의 삶과 문학적 세계관은 구속받는 않는 상상의 세계 그 자체였다. 오로지 문학을 위한 문학, 아름다움을 위한 아름다움을 추구했다. 때문에 훗날 미국 낭만주의의 한 축을 이끌었다는 평가와 함께 시, 평론 등 다양한 장르를 개척하며 문학적 유산을 남겼다.

에드거 앨런 포가 이뤄 낸 문학적 성과는 사후에야 빛을 발휘했다. 아쉽게도 그의 천재성이 세상에 알려진 것은 동료 작가들이 아닌 프랑스의 상징파 시인 보들레르와 말라르메, 러시아 소설가 도스토옙스키 등에 의해서였다.",2,국내도서-소설/시/희곡
69,9788960172074,3488423,러브크래프트 전집 2,"15,300원",850원,H. P. 러브크래프트 저/정진영 역,황금가지,"에드거 앨런 포와 함께 공포 문학의 아버지로 인정받는 작가 H.P. 러브크래프트!
인간이 가진 공포의 근원을 파헤치는 그의 작품 세계!

기괴한 작풍과 독특한 생활로 인해 당대 괴팍한 은둔자, 정신이상자에 동성연애자로 매도받기도 했으나, 현재는 활동하는 모든 공포 작가들의 대선배로 추앙받고 있는 작가. 대개의 초기 공포 소설이 잔혹함이나 범죄, 심령 등을 다룬 것에 비해 그의 소설은 인간이 가진 공포의 근원을 파헤쳐 전혀 생소한 성질의 공포를 느끼게 하는 것으로 이름 높다. 끔찍하고 매우 부자연스러우며 외계...",2,국내도서-소설/시/희곡
70,9788982739859,2106834,스켈레톤 크루 (상),"14,220원",790원,스티븐 킹 저/조영학 역,황금가지,"세계 최고의 호러 작가 스티븐 킹의 단편집. 번뜩이는 상상력이 빚어낸 놀랍고 섬뜩한 이야기 22편이 실려 있으며, 1985년 발표 당시 뉴욕타임스 베스트셀러 1위를 차지했다. 대표 단편으로 꼽히는 「안개」는 현재 「쇼생크 탈출」, 「그린마일」 등 스티븐 킹의 걸작을 완성도 높은 영화로 제작해 온 프랭크 다라본트 감독에 의해 대대적인 영화화 작업이 진행 중이다.

『스티븐 킹 단편집 - 스켈레톤 크루』는 소재, 형식을 넘나들며 기상천외한 상황들을 제시하여 스티븐 킹만의 독특한 매력에 빠져들게 한다. 스티븐 킹이 직접 쓴...",1,국내도서-소설/시/희곡
71,9788937461996,3259726,피츠제럴드 단편선 2,"11,700원",650원,F. 스콧 피츠제럴드 저/한은경 역,민음사,"1920년 미국 사회를 비추는 거울이자
시대를 초월한 현대의 고전으로 일컬어지는 서정적인 단편들

20세기 가장 뛰어난 미국 소설로 꼽히는 「위대한 개츠비」의 작가 F. 스콧 피츠제럴드의 단편 소설을 모았다. 피츠제럴드의 단편 소설에는 1920년대와 1930년대의 미국이라는 구체성과 특수성이 비교적 강하게 드러난다. 이 점에서 그는 가히 ‘미국적’ 작가라고 할 만하다.",1,국내도서-소설/시/희곡
72,9791192684468,118571685,검은 고양이,"14,850원",820원,에드거 앨런 포 저/박영원 역,새움,"미국 대학 위원회 선정 SAT 추천 도서
2002년 노벨 연구소 선정 〈세계문학 100선〉
2004년 〈한국 문인이 선호하는 세계 명작 소설 100선〉

“강력하고 완벽하게, 독자를 미지의 세계로 끌어들이는 글.”_마이클 코넬리
“여기에 내가 쓰고 싶은 모든 것이 있다.” _샤를 보들레르 

공포와 추리소설의 대가 ‘에드거 앨런 포’의 
섬찟하고 기지 넘치는 단편 모음집 

끔찍한 실수로 아내를 죽이고 벽 안에 묻어버리는 주인공, 그런데 한때 자신이 애지중지한 고양이를 함께 가둬버리는 바람에 사람들에게 발각된다는 유명한 스토리를 한 번쯤 들어보았을 것이다. 쇠락해 가는 가문의 마지막 후계자로 고택과 함께 스러져 내리는 남매, 그저 자신을 바라보는 텅 빈 눈동자를 참을 수 없어 이웃집 노인을 살해하는 한 남자의 이야기는 어떤가? 

에드거 앨런 포의 작품 세계는 어둡고 음침하다. 그러나 놀랍도록 세밀하고 탁월하다.",2,국내도서-소설/시/희곡
73,9788937456091,116436443,디 에센셜 헤르만 헤세,"15,300원",850원,"헤르만 헤세 저/전영애,정서웅역",민음사,"“내 속에서 솟아 나오려는 것,
바로 그것을 나는 살아 보려고 했다.”

내면에서 솟아 나오는 참된 지성,
진정한 ‘나’를 찾아 나선 구도의 여행자
헤르만 헤세가 들려주는 동화 같은 이야기

‘디 에센셜’ 시리즈는 세계적인 작가의 대표 소설과 에세이를 한 권에 담아, 이 책을 읽은 독자 누구든 단 한 문장으로 작가의 특징을 정의할 수 있게 큐레이션 한 시리즈다. 조지 오웰, 버지니아 울프, 다자이 오사무, 어니스트 헤밍웨이에 이어 소개하는 다섯 번째 작가는 노벨 문학상을 수상한 독일 문학의 거장 헤르만 헤세. 『디 에센셜 헤르만 헤세』에는 토마스 만의 표현처럼 “섬뜩하리만큼 정확하게 시대의 신경을 건드”리며 1차 세계 대전 전후 한 청년이 성장기 시련을 극복하고 깨달음을 통해 자아에 이르는 과정을 성찰한 작품인 「데미안」(1919) 외 열한 편의 환상 소설, 에세이, 동화, 이야기를 수록했다.",1,국내도서-소설/시/희곡
74,9791167901316,115456958,죽음의 책,"14,400원",800원,사키 등저/김석희 등역,현대문학,"“어떤 이야기는 영원히 죽지 않는다”

삶의 모든 순간에 마주하는 죽음들을
영원히 존재할 이야기들로 응축시켜
다채로운 문학적 생의 자리로 빚어내다

지난 2012년 시작된 「현대문학 세계문학 단편선」은 그동안 우리에게 제대로 소개되지 않았던 거장들의 주옥같은 작품과, 단편소설 분야의 형성과 발전에 불가결한 대표 작가들의 작품을 선보여왔다. 모든 산문의 형식 중 가장 응축적이고 예술성이 높은 단편소설에 초점을 맞추어, 세계문학을 바라보는 새로운 관점을 제시하고자 한 「현대문학 세계문학 단편선」을 지금까지 40권, 총 1천여 편을 세상에 내놓았다. 이제 출간 10주년을 맞아 그 단편들 중에서 ‘죽음’이라는 인류 보편의 주제를 다룬 걸작 19편을 엄선하여 앤솔러지 『죽음의 책』을 출간한다. 

필멸자로서의 인간에게 ‘죽음’만큼 절실한 주제는 없을 것이다. 이 책은 삶의 모든 장면에 마주치게 되는, 절대적이면서도 일상적인 죽음의 순간들을 다룬 단편들을 한데 모았다.",1,국내도서-소설/시/희곡
75,9788952794864,67130155,모르그 가의 살인,"16,650원",920원,에드거 앨런 포 저/권진아 역,시공사,"에드거 앨런 포를 대표하는 ‘추리소설의 창시자’, ‘공포소설의 완성자’라는 타이틀을 직접 확인할 수 있는 추리·공포 단편선이다. 추리소설의 시작을 알린 뒤팽 시리즈 「모르그 가의 살인」 「마리 로제 수수께끼」 「도둑맞은 편지」와, 인간 내면의 불안과 광기를 탐구한 차원 높은 심리 공포소설 「검은 고양이」 「어셔가의 몰락」 「윌리엄 윌슨」 등 포가 남긴 27편의 추리·공포소설 전편을 수록했다.

‘셜록 홈스’의 원형이 되는
은둔형 천재 탐정 ‘뒤팽’의 탄생

표제작 「모르그 가의 살인」은 추리소설의 효시라 불리는 작품으로(포 자신은 “추론 이야기”라 불렀으며, 여기서 ‘추리소설’이라는 지금의 명칭이 유래했다), 범죄가 들끓는 대도시에 은둔해 사는 비범한 인물 ‘뒤팽’이 치밀한 추론과 심리 분석으로 오리무중에 빠진 살인 사건을 해결해내는 이야기이다.",2,국내도서-소설/시/희곡
76,9788954685641,108574038,나보코프 단편전집,"38,700원","2,150원",블라디미르 나보코프 저/김윤하 역,문학동네,"나보코프의 삶에서 채집한 눈부신 문학의 표본들 

나보코프의 대표작으로 주로 『롤리타』 『창백한 불꽃』 등 여러 장편소설이 꼽히지만, 그는 실은 뛰어난 단편 작가이기도 했다. 망명 초기부터 작가로 세계에 이름을 떨치게 된 시기까지 몇십 년 동안 나보코프는 꾸준히 단편을 써왔다. 그의 단편에는 블라디미르 나보코프라는 작가가 완성되어가는 과정과 그가 시도하고 도전한 문학적 실험이 고스란히 담겨 있다. 『나보코프 단편전집』은 나보코프 본인과 그의 부인 베라, 아들 드미트리가 공식적으로 정리한 ‘완전판 단편전집’으로, 총 68편의 단편이 실려 있다. 또한 드미트리가 이 책을 편집하며 쓴 서문과, 각 단편마다 나보코프 본인과 드미트리가 붙인 주석을 함께 실어 독자들의 이해를 돕는다.",1,국내도서-소설/시/희곡
