순위,ISBN,상품번호,상품명,판매가,YES포인트,저자,출판사,설명,출고예상일,관리분류
179,9791194654353,143536493,어둔 밤을 지키는 야간약국,"15,300원",850원,고혜원 저,한끼,"어두운 빌라촌 한가운데 자리 잡은 ‘야간약국’. 12년째 하루도 쉬지 않고 H동의 밤을 밝히고 있다. 야간약국을 지키는 약사 ‘보호’는 무표정한 얼굴, 까칠한 말투와 달리 손님도 몰랐던 증상을 알아채고 적확한 약을 주는 것은 물론, 여유까지 함께 처방한다.

일몰부터 일출까지의 한밤중. 지친 하루를 마무리하고, 내일을 위해 회복하거나 유흥을 즐기며 흘려보내는 시간. ‘야간약국’은 그렇게 깜깜해진 밤에도 잠들지 못하고 뜬눈으로 지새워야 하는 사람들을 위해 문을 연다. 물파스를 눈에 바르며 잠복하는 형사, 비난이 두려워 수면장애가 생긴 배우, 꿈을 위해 몸 사리지 않아 상처를 달고 사는 청년, 폭력에 노출된 채 밤새 취해 있는 유흥업소 여성. 애쓰며 살아가는 사람들에게 언제든 돌아갈 곳이 있길 바란다는 작가의 말처럼『어둔 밤을 지키는 야간약국』은 지친 하루를 보낸 독자들이 돌아와 쉴 수 있도록 따듯한 온기를 건네준다.",1,국내도서-소설/시/희곡
180,9791169084369,144678535,"귀화서, 마지막 꽃을 지킵니다","16,200원",900원,김선미 저,오리지널스,"“귀화서에 오신걸, 환영합니다.”

죽은 자의 영혼이 꽃으로 다시 피어난다면?남겨진 자들의 슬픔을 안아주며, 사랑하는 이들을 잃은 모두를 위한 위로의 성장 서사!

독특한 상상력으로 시작된 이야기는, 세상을 떠나버린 사랑하는 이와 딱 한 번만 다시 만날 수 있길 바라는 모두의 기도를 담고 있다. 사람이 죽어 땅에 묻히면 영혼은 승천해야 마땅하지만, 현세에 대한 미련으로 땅에 뿌리를 내린 영혼의 꽃, 사혼화. 사혼화는 영혼에게 선택받은 단 한 사람만이 알아볼 수 있고 그 꽃잎을 달인 물을 마시면, 꽃에 깃든 영혼과 마지막 한마디를 주고받을 수 있다. 조선시대부터 산 자와 죽은 자들의 눈물겨운 만남을 도와주던 공공기관이 바로 ‘귀화서’다.",1,국내도서-소설/시/희곡
181,9791169083812,125188299,분실물이 돌아왔습니다,"14,400원",800원,김혜정 저,오리지널스,"★★★밀리의 서재 종합 베스트 1위★★★

박상영, 유지혜 작가 강력 추천!
출간 전 영상화, 해외 판권 문의 잇따른 화제의 소설 『분실물이 돌아왔습니다』

『오백 년째 열다섯 1,2』, 『하이킹 걸즈』, 『판타스틱 걸』(드라마 [안녕, 나야] 원작), 『헌터걸』 시리즈 등 청소년 소설과 동화를 주로 써오던 김혜정 작가가 이번에는 어른을 위한 첫 장편을 선보인다. 스스로를 이야기 덕후라 말하는 작가의 신작 『분실물이 돌아왔습니다』는 그 수식에 걸맞은 참신하고도 강력한 위로의 이야기를 담고 있다. 

이 이야기는 주인공 혜원이 과거에 잃어버린 물건들을 순차적으로 찾아가는 여정을 따라 전개된다. 입시 학원 관리팀에서 일하고 있는 혜원에게 뜻밖의 전화 한 통이 걸려온다. 전화를 건 상대는 혜원의 물건을 보관하고 있으니 와서 찾아가라고 한다. 의구심을 안은 채 분실물을 찾으러 가보니 아홉 살 때 무척이나 아끼던 토토로 필통이다.",1,국내도서-소설/시/희곡
182,9788960172586,3193710,드래곤 라자 1,"15,750원",870원,이영도 저,황금가지,"무한한 상상력, 깊이 있는 세계관과 뛰어난 작품성으로 한국의 대표적 환상 문학으로 자리잡은 『드래곤 라자』는 1998년 출간되어, 10년간 국내에서만 100만 부가 넘게 판매되었다. 일본에서는 2006년 출간되어 현재까지 40만, 대만에서 두 번의 교정쇄가 출간되며 30만 부가, 중국에서는 10만 부가 판매되었다. 2004년에는 태동 출판사의 고등학교 문학 교과서에 실리며 화제가 되었고, 2008년 11월 1일에는 대전 교육청 모의고사 윤리 시험 지문으로 활용되기도 하였다.",1,국내도서-소설/시/희곡
183,9791171711987,126531526,용의자들,"13,950원",770원,정해연 저,위즈덤하우스,"“내 인생을, 걔가 망쳤어요.”
다섯 명의 용의자 중 여고생을 살해한 진범이 있다! 
베스트셀러 《홍학의 자리》 《유괴의 날》 저자 정해연 신작 스릴러 

한국 미스터리 소설 사상 가장 강렬한 반전으로 독자들의 큰 호응을 얻은 ‘스릴러 장인’ 정해연의 장편소설 《용의자들》이 위즈덤하우스에서 출간되었다. 폐건물에서 목이 졸려 사망한 고 3 수험생 ‘현유정’의 죽음으로 시작하는 《용의자들》은 유정의 실종 당일부터 사망까지의 행적을 쫓으며, 주변 인물 5인을 중심으로 사건의 진상을 밝혀간다. 

일단 읽기 시작하면 좀처럼 손에서 놓을 수 없는 몰입과 끝까지 읽은 뒤에 다시 처음으로 돌아가 단서를 찾게 만드는 정교한 스토리텔링이란 작가의 특장점이 그대로 살아 있는 이번 작품을 통해, 독자들은 다시 한번 ‘믿고 읽는 정해연’을 확인하게 될 것이다.",1,국내도서-소설/시/희곡
184,9791161572062,140104972,불편한 편의점 2 (양장 렌티큘러 한정판),"15,120원",840원,김호연 저,나무옆의자,"전 세계 25개국에서 쏟아진 찬사
“한국문학에 새로운 이정표를 세운 경이로운 작품”

★★★170만 부 판매 돌파
★★★국립중앙도서관 올해의 책 / 전국 38개 도시 올해의 책
★★★전 세계 25개국 수출 / 14개국 출간 즉시 베스트셀러
★★★대만 15만 부 판매, 번역문학 1위 / 일본 서점대상 번역소설 3위
★★★연극 & 웹툰 절찬 상연 및 연재 중

한 장 한 장 넘기면 밀려오는 온기
긴 겨울을 함께할 양장 렌티큘러 한정판

170만 한국 독자가 사랑하고 전 세계 25개국에서 열렬한 찬사를 받는 세계적인 베스트셀러 『불편한 편의점』 시리즈가 2024-25 겨울 시즌 특별 에디션인 ‘양장 렌티큘러 한정판’으로 출간되었다.",1,국내도서-소설/시/희곡
185,9788925560977,35836985,도깨비 2,"15,120원",840원,김은숙 원저/김수연 저,알에이치코리아(RHK),"2016~2017 화제의 드라마
[도깨비] 소설 출간!

운명과 저주 그 어디쯤에서 만난 
도깨비와 어린 인간 신부
소설로만 만날 수 있는 애틋하고 섬세한 이야기

가슴 설레는 스토리, 예상치 못한 전개, 감동적이고 따뜻한 메시지, 마음에 스며드는 대사들로 매 방송마다 큰 화제를 불러일으킨 tvN 드라마 [도깨비]가 소설로 출간되었다. [도깨비]는 도깨비의 탄생부터 그 탄생의 배경, 이와 관련된 전생과 현생, 도깨비 신부, 저승사자 등 여러 인물들을 감싼 촘촘하고 매력적인 서사로 뜨거운 사랑을 받았다. 또한 인연과 운명, 삶과 죽음, 의지와 선택이라는 여러 겹의 이야기들이 차곡차곡 쌓여 삶에 대한 다양한 이야기들을 전했다. 

소설 『도깨비』는 김은숙 원작 드라마 [도깨비]를 소설로 각색, 전 2권으로 구성되었다.",1,국내도서-소설/시/희곡
186,9788934967804,114250115,전지적 독자 시점 양장본 세트 1,"106,650원","5,920원",싱숑 저,비채,"독자의 독자를 위한 독자에 의한 이야기!
K-소설의 새 역사를 쓰는 압도적인 No.1 
전세계 독자가 간절히 기다려온 『전지적 독자 시점』 양장본 드디어 출간

토털 2억 뷰 돌파, 누적 거래액 100억 원 돌파, ‘네이버 시리즈’ 누적 다운로드 1억, ‘문피아’ 누적 판매 1위, ‘네이버’ 수요 웹툰 1위 「전지적 독자 시점」 원작소설, 전세계 9개 언어 번역 및 수출… 2018년 1월 연재를 시작한 이래 각종 플랫폼에서 역대 최고 기록을 경신하고, 한국을 넘어 미국, 프랑스, 태국, 중국 등 세계 각지에서 전무후무한 새 역사를 쓰고 있는 메가히트 웹소설 「전지적 독자 시점」. 김영사의 문학 브랜드 비채는 페이퍼백 에디션(Part1 1-8)에 이어 《전지적 독자 시점》을 양장본(1-3)으로 선보인다. 페이퍼백 에디션이 기존 전자책과의 연계성, 독서의 편의성 등을 우선시한 만듦새였다면 양장본은 고급스러운 완성도와 묵직함을 자랑하며 소장성 측면에 무게중심을 두었다.",1,국내도서-소설/시/희곡
187,9791197063275,101963278,고구려 7,"14,220원",790원,김진명 저,이타북스,"고대사부터 고조선, 고구려까지
몽땅 중국의 역사로 쓸어 담는 동북공정!
그 허구를 깨는 웅혼한 고구려의 역사가 되살아난다

대한민국 역사소설의 새로운 장을 여는 작품이자 이례적인 베스트셀러 작가 김진명 필생의 역작 『고구려』의 개정판과 신작이 동시에 묶여 출간된다. 기존 출시되어있는 여섯 권(1~6권)의 개정판에, 소수림왕 후기를 다룬 신간 7권이 더해져 고구려 최전성기를 관통하는 왕들의 살아 숨 쉬는 일대기를 한 번에 만나볼 수 있다.

1993년 『무궁화꽃이 피었습니다』로 데뷔한 이래, 작가 김진명의 가슴 깊숙한 곳에는 언젠가는 반드시 써내고 말아야 할 한 작품이 도사렸다. 영원의 바람으로 새겨 온 그 필생작은 바로 ‘고구려’였다. 17년의 각고 끝에 첫 선을 보인 소설 『고구려』는 현대와 같이 급변하는 당시 동북아 정세 속에서 가장 뜨거운 시간을 마주했던 다섯 왕(미천왕-고국원왕-소수림왕-고국양왕-광개토대왕)을 다룬다.",1,국내도서-소설/시/희곡
188,9791170612322,143291887,시프트,"15,120원",840원,조예은 저,북다,"한국 장르문학의 보석,
조예은 첫 장편소설 《시프트》 개정판 출간

《칵테일, 러브, 좀비》 《트로피컬 나이트》 등을 통해 고어하지만 희망찬, 귀엽지만 잔혹한, 무섭지만 애틋한, 섬뜩하지만 경쾌한 자신만의 세계를 견고히 구축해 나가는 작가 조예은. ‘조예은 월드’의 시작을 알리는 첫 장편소설이자 제4회 교보문고 스토리대상 수상작인 《시프트》가 새로운 장정과 표현을 다듬은 개정판으로 선보인다.

고통을 옮기는 기이한 능력이라는 독특한 소재를 조예은 특유의 흡입력 있는 스토리로 풀어낸 《시프트》는 인적 드문 해변의 폐건물에서 일어난 살인사건으로 시작한다. 피 웅덩이 한가운데 반쯤 잠겨 있던 변사체, 한 사람이 죽었다기에는 너무 많은 혈액의 양, 갑자기 발병한 것으로 보이는 말기 피부암 등 석연치 않은 점이 많다. 게다가 단서는 날이 고르지 않은 식칼 한 자루뿐. 사건을 조사하던 형사는 이 기묘한 살인에 누군가의 병을 옮기는 능력이 연관돼 있음을 알게 된다.",1,국내도서-소설/시/희곡
189,9788937441943,75746436,단순한 진심,"11,700원",650원,조해진 저,민음사,"신동엽문학상, 이효석문학상 수상 작가 조해진의 신작 장편소설 『단순한 진심』이 출간되었다. 『단순한 진심』은 프랑스로 입양된 한국계 극작가 ‘나나’가 뜻밖의 임신 사실을 알게 된 후, 자신의 기원을 찾아 한국행을 택하며 생에서 한 번도 겹칠 거라고 생각지 못했던 이들을 만나는 과정을 담고 있다. 조해진은 꾸준히 역사적 폭력에 상처를 입은 개인에 주목하는 작품을 선보여 왔다. 이번 신작에서 역시 특유의 감수성으로 해외입양 문제와 기지촌 여성의 존재를 틔워 올린다. 유실물처럼 쓸쓸한 이들이 지닌 가장 밑바닥의 감정을 파고드는 동시에 그들을 홀로 두지 않는다. 한 걸음 더 타인의 쪽으로, 그리고 한 뼘 더 깊이 타인과 연루되는 인물들을 그린다. 서로가 서로에게 점등의 순간, 구원의 순간이 될 수 있다는 ‘빛의 소설’로 많은 독자들에게 위로를 전한 작가는 『단순한 진심』을 통해 삶에 등장한 우연한 타인을 외면하지 않고 기꺼이 이름을 부르고 껴안으려는 ‘곁의 소설’을 선보인다.",1,국내도서-소설/시/희곡
190,9791141600877,127160398,최선의 삶,"13,500원",750원,임솔아 저,문학동네,"상처의 크기는 나이에 비례하지 않는다
오래도록 생생한 악몽처럼 충격적인 성장 서사
임솔아 첫 장편소설 개정판 출간!

시와 소설 양방향에서 두각을 나타내며 경계 없이 넓은 문학적 토양을 일궈온 작가 임솔아의 소설 데뷔작 『최선의 삶』이 문학동네 플레이 시리즈 다섯번째 권으로 재출간되었다. 작가의 대학 재학 시절에 집필된 이 작품은 문학평론가 신형철로부터 “‘체급’ 자체가 다른 소설”이라는 평가를 받으며 문학동네 대학소설상을 수상했다. 임솔아는 이 첫 장편을 통해 절제되어 더욱 인상적인 문장과 “특별하지 않은 소재를 특별하게 만”드는 “좋은 소설”(소설가 박성원)의 요건들로 무장한 자신의 소설세계를 독자 앞에 처음으로 선보였다.",1,국내도서-소설/시/희곡
191,9788937420078,1796836,장마,"11,700원",650원,윤흥길 저,민음사,"아이의 눈으로 바라본 이데올로기의 비극. 한국적 리얼리즘의 적자(嫡子) 윤흥길이 써내려 간 분단문학의 걸작. 

「장마」가 강렬하게 호소해 오는 것은 토착적인 한(恨)이다. 그 토착적인 한은 「장마」에서 묘사되는 한국인의 근원적 정서뿐 아니라, 그것이 6.25 또는 분단의 현실적 비극에서 솟아나고 있다는 그 역사성에 의해 높이 평가된다. ―김병익(문학평론가) 

그것은 언젠가 반드시 나오리라고 기대했던 제대로 쓴 소설, 그리고 그런 소설을 쓸 수 있는 숨은 작가와의 상면을 뜻한다. 나는 「장마」에 흠씬 젖은 채 혼자 ...",2,국내도서-소설/시/희곡
192,9788950995461,101684232,곰탕 2,"16,110원",890원,김영탁 저,arte(아르테),"가까운 미래에 시간 여행이 가능해진다. 
하지만, 그 여행은 목숨을 걸어야 할 만큼 위험했다!

영화 [헬로우 고스트], [슬로우 비디오]로 국내 영화 관객의 가슴을 따뜻하게 데워준 김영탁 감독이 이번에는 가장 차가운 스릴러 소설을 가지고 찾아왔다. 아버지가 돌아가시고 마흔을 눈앞에 둔 어느 날, 아버지가 좋아하시던 곰탕을 먹으며 아버지가 살아 계시던 때로 돌아가 함께 먹으면 좋겠다는 생각에서 ‘시간 여행’을 떠올렸다는 김영탁 감독은 그 뒤로 40여 일 동안 다른 일은 하지 않고 오직 소설 『곰탕』을 쓰는 일에만 매달렸다. 

몇 번의 쓰나미 이후 2063년의 부산은 안전한 윗동네와 언제 죽을지 모르는 아랫동네로 나뉜다. 어릴 때 기억이라곤 고아원 생활이 전부이며, 자라서는 식당 주방 보조로 살아가고 있는 우환에게 큰 금액을 보장하는 제안이 들어온다. ‘곰탕 맛을 배워와라.",1,국내도서-소설/시/희곡
193,9791193078464,144219785,테스터 2,"12,600원",700원,이희영 저,허블,"『테스터 1』 결말을 두고 쏟아진 무수한 추측
마침내, 멈췄던 이야기의 다음 장이 펼쳐진다

“정교하고, 아름답고, 꿈결 같고, 왠지 슬프다”(장강명 소설가), “『페인트』와 『나나』를 잇는 또 하나의 명작이 탄생하는 순간”(정여울 문학평론가) 등의 뜨거운 찬사를 받으며 출간된 『테스터』. 그후 수많은 독자의 사랑을 받아 청소년 SF 베스트셀러로 자리매김한 지 3년, 마침내 그 속편인 『테스터 2』가 허블에서 출간되었다. 

『테스터 2』는 마오가 옥상에 오른 지 3년 뒤의 이야기를 다룬다. 바이러스에서 완치된 하라는 마오의 죽음에 대한 죄책감을 안은 채, 테스터들을 희생시킨 강 회장에게 복수할 날만을 기다린다. 그러던 중 강 회장을 위협할 비밀을 쥐고 있는 테스터 프로젝트 총 책임자 ‘이 선생’을 찾아내 그녀와 만난다. 그 과정에서 이 선생이 후원하고 있다던 ‘류온’이라는 소년을 마주하게 되는데, 이때 하라와 독자 모두 같은 의문을 품게 된다.",2,국내도서-청소년
194,9791194654933,147048121,퇴마록 세계편 1,"19,800원","1,100원",이우혁 저,반타,"한국에서 가장 많이 팔린 장르소설 ‘퇴마록’ 시리즈
상상을 초월하는 스케일과 재미로 사랑받은
《퇴마록_세계편》 전 3권

누적 판매량 1,000만 부를 돌파, 역대 한국 장르소설 베스트셀러 1위, 온오프라인 서점 스테디셀러 등 누구도 뛰어넘을 수 없는 압도적인 기록을 보유한 한국 오컬트 판타지의 시초 《퇴마록》. 

2025년 4월 《퇴마록 국내편》(전 2권)이 출간된 데 이어 《퇴마록 세계편》(전 3권)도 5월 오팬하우스에서 새롭게 출간된다. 국내에서만 주로 활동하던 퇴마사들이 그 영역을 넓혀 세계로 뻗어나가는 세계편은 여러 국가의 문화, 신화에 관한 묘사가 다채로워지며 국내편보다 볼거리가 풍성해졌다는 점에서 독자들에게 큰 사랑을 받아왔다. 그뿐만 아니라 강력하고 많아진 새 악인들의 등장으로 액션 장면이 더욱 화려해졌으며, 각자의 능력치를 점점 강화하면서 비로소 한 팀처럼 움직이는 퇴마사들의 성장을 지켜볼 수 있다는 것도 오직 세계편에서만 맛볼 수 있는 재미다.",1,국내도서-소설/시/희곡
195,9791130664996,143623637,단역배우 김순효 씨,"15,300원",850원,이수정 저,다산책방,"“실제 삶과 연기된 삶의 경계를 모호하게 만듦으로써 오히려 삶의 영토를 무한하게 확장해 낸다”라는 평을 받으며 제4회 고창신재효문학상을 수상한 이수정의 장편소설 『단역배우 김순효 씨』가 다산책방에서 출간되었다. 동리(桐里) 신재효 선생의 국문학적 업적을 기리기 위해 2021년 고창군이 제정한 고창신재효문학상은, 매해 고창 지역의 역사·자연·지리·인물·문화를 심도 있게 조명하는 작품을 선정해 시상하고 있다. 자신만의 서사로 고창이라는 장소를 “가장 특별한 공간인 동시에 가장 보편적인 공간”으로 만들며, 수많은 응모작 가운데 심사위원들의 단연 주목을 받은 『단역배우 김순효 씨』는 가족을 이루는 사랑과 그 이면의 상처를 섬세하게 탐색하는 작품으로, 어머니와 딸의 목소리가 한데 어우러지며 삶의 무게와 사랑의 본질을 되새기게 하는 소설이다.",1,국내도서-소설/시/희곡
196,9788952736253,76900113,유괴의 날,"15,300원",850원,정해연 저,시공사,"한국 스릴러의 대표 작가로 발돋움하는정해연의 유쾌한 일상 미스터리어느덧 다섯 번째 스릴러 장편소설을 출간하는 정해연 작가는 지금까지 주로 인간 내면의 악의와 소름 끼치는 이중성을 묘사해왔다. 첫 장편 스릴러인 『더블』은 사이코패스의 극단적인 양면성을 섬?하게 다루는 데 성공, 태국과 중국에서 출간되었고, 스타 정치인이 등장하는 『악의』에서는 인간의 저열한 밑바닥을 적나라하게 그렸다. 속도감 넘치는 필체로 사람들의 어두운 그림자를 입체적으로 그리는 데 집중한 그는 ‘한국의 차세대 스릴러 작가’ ‘놀라운 페이지 터너’라는 평을 받으며 인정받기 시작했다. 그러던 2016년 ‘제2회 YES24 e연재 공모전’에서 통통 튀는 매력의 일상 미스터리 『봉명아파트 꽃미남 수사일지』로 대상을 수상하며 완전히 새로운 모습을 보여주었다. 임대아파트를 배경으로 하고, 아파트 관리인이 주인공이라는 지극히 한국적이면서도 기존 스릴러 작품에서는 볼 수 없었던 독특한 설정을 현실적인 사건 속에 흥미롭게 풀어내어, 선이 굵고 잔혹한 스릴러뿐만 아니라 가벼운 일상 미스터리에도 탁월한 필력을 인정받았다. 신작 『유괴의 날』은 작가가 여러 작품에서 증명해온 장기를 발휘한 수작이다. 유괴를 소재로 했지만 처음부터 마지막까지 유쾌함을 잃지 않는다. 서툴고 인간적인 30대 남성 명준과 천재적인 두뇌로 매사 냉철한 판단을 하는 10대 소녀 로희, 둘 사이의 엉뚱한 케미스트리가 웃음을 준다. 그러면서도 스릴러로서 정체성은 잊지 않아 형사 상윤이 수사를 통해 사건의 진상을 차례차례 밝힐 때는 인간의 악의에 대한 오싹한 공포와 예상치 못한 반전의 쾌감을 느끼게 한다. 숨겨져 있던 진상이 모두 드러나면, 남들보다 우월하고자 하는 인간의 이기적인 욕망이 얼마나 끔찍한 방향으로 나아갈 수 있는지 독자는 알게 될 것이다.",1,국내도서-소설/시/희곡
197,9788937473104,26805712,자기 개발의 정석,"12,600원",700원,임성순 저,민음사,"“이 부장이 처음 오르가슴을 느낀 것은 
그의 나이 마흔여섯 때였다.” 

수천 권의 자기 계발서에 필적하는
단 한 권의 자.기.개.발.서.
지극히 평범한, 중산층의, 대체로 무난하게 살아온 
마흔여섯 기러기 아빠의 은밀한 자기 개발 

임성순 소설을 한 권도 안 읽은 사람은 있어도 그의 소설을 한 권만 읽은 사람은 없다. 동시대적인 소재, 대담하고 독창적인 서사, 흡입력 강한 문장으로 강력한 팬덤을 형성하고 있는 작가 임성순의 다섯 번째 장편소설 『자기 개발의 정석』이 출간되었다. 민음사 ‘오늘의 젊은 작가 시리즈’로 출간된 이 소설은 2015년 《세계의 문학》 가을호에 전재되었던 작품으로, 전재 당시 ‘전립선염에 걸린 중년 남성의 때늦은 성장’이라는 독특한 소재와 상황마다 펼쳐지는 리얼하고 디테일한 묘사, 읽기를 멈출 수 없을 정도로 리드미컬하고 유려하게 쓰인 차진 문장으로 출간 전부터 많은 기대를 모았다. 

임성순의 대표작은 ‘회사 3부작’이다.",1,국내도서-소설/시/희곡
198,9788954697484,123386099,마지막 춤은 나와 함께,"15,120원",840원,은희경 저,문학동네,"사랑보다 먼저 배신하고, 
사람보다 먼저 떠나가라 

은희경식 낭만 없는 연애소설의 시작
『마지막 춤은 나와 함께』 개정판

특유의 날카로운 시선으로 삶의 이면을 통찰력 있게 포착해내며 오랜 시간 한국문학을 이끌어온 작가 은희경의 두번째 장편소설 『마지막 춤은 나와 함께』를 새로운 장정으로 선보인다. 낭만과 감상을 걷어내고 사랑의 본질에 대한 빛나는 통찰로 완성해낸 이 소설은 은희경식 ‘낭만 없는’ 연애소설의 시작점이라 할 수 있는 작품으로, 1998년에 출간된 뒤 30년 가까운 시간 동안 독자들의 꾸준한 사랑을 받아왔다. 작가는 ‘개정판 작가의 말’에서 “이 소설에 등장하는 사물과 관습 중에는 이미 사라진 것들도 많다. 이 소설이 처음 실렸던 신문의 연재소설 지면도 이제 없다”(345쪽)고 말한다. 많은 것이 변했음에도 이 소설이 오래도록 독자들의 사랑을 받을 수 있었던 이유는 무엇일까. 작가는 이어서 말한다. “그에 반해 어떤 변화는 너무나 느리다”(같은 쪽)고.",1,국내도서-소설/시/희곡
199,9791194654926,147048126,퇴마록 세계편 2,"19,800원","1,100원",이우혁 저,반타,"한국에서 가장 많이 팔린 장르소설 ‘퇴마록’ 시리즈
상상을 초월하는 스케일과 재미로 사랑받은
《퇴마록_세계편》 전 3권

누적 판매량 1,000만 부를 돌파, 역대 한국 장르소설 베스트셀러 1위, 온오프라인 서점 스테디셀러 등 누구도 뛰어넘을 수 없는 압도적인 기록을 보유한 한국 오컬트 판타지의 시초 《퇴마록》. 

2025년 4월 《퇴마록 국내편》(전 2권)이 출간된 데 이어 《퇴마록 세계편》(전 3권)도 5월 오팬하우스에서 새롭게 출간된다. 국내에서만 주로 활동하던 퇴마사들이 그 영역을 넓혀 세계로 뻗어나가는 세계편은 여러 국가의 문화, 신화에 관한 묘사가 다채로워지며 국내편보다 볼거리가 풍성해졌다는 점에서 독자들에게 큰 사랑을 받아왔다. 그뿐만 아니라 강력하고 많아진 새 악인들의 등장으로 액션 장면이 더욱 화려해졌으며, 각자의 능력치를 점점 강화하면서 비로소 한 팀처럼 움직이는 퇴마사들의 성장을 지켜볼 수 있다는 것도 오직 세계편에서만 맛볼 수 있는 재미다.",1,국내도서-소설/시/희곡
200,9791130699493,119458461,토지 4,"15,300원",850원,박경리 저,다산책방,"54년 만에 현대적 감각으로 재탄생한
우리 시대 최고의 고전 ‘토지’!
“어떠한 역경을 겪더라도 생명은 아름다운 것이며
삶만큼 진실한 것은 없다.”

명실상부 한국 문학사의 기념비적 작품으로 자리하고 있는 박경리의 대하소설 『토지』가 첫 집필 54년 만에 현대적 감각으로 다시 탄생했다. 주지하다시피 우리 근대사의 굵직한 사건들이 선명하게 기록되어 있는 『토지』는 우리말의 미적 감각을 첨예하게 보여주는 작품이다. 이러한 『토지』는 누구도 부인할 수 없는 한국문학의 대표 작품으로서 오늘날까지 범국민적으로 읽혀온 것이 사실이다. 한말부터 일제강점기까지 근대 우리 민족이 겪은 피탈의 상처들을 아우르며 격변하는 시대 속 한민족의 삶을 생생하게 그려낸 대하소설 『토지』. 한국 문학사에 다시없을 걸작이 원전을 충실하게 살린 편집과 고전에 대한 선입견을 완벽하게 깨부수어줄 디자인으로 새 시대의 새 독자를 만날 준비를 마쳤다.",1,국내도서-소설/시/희곡
201,9788937479953,92562566,보건교사 안은영 (리커버 특별판),"12,600원",700원,정세랑 저,민음사,"“안은영이 책을 읽는 분들의 친구였으면 좋겠습니다.” -정세랑

출간 5주년 & 영상화 기념 리커버 특별판 출간! 

2015년 12월에 출간되어 꾸준한 사랑을 받아 온 『보건교사 안은영』이 출간 5주년과 작품 영상화를 기념하여 ‘리커버 특별판’으로 출간되었다. 2010년 단편소설에서 탄생한 ‘안은영’이 ‘넷플릭스 오리지널 시리즈’의 히어로가 되기까지의 소회가 담긴 작가의 편지로부터 책은 시작한다. 그 시간 동안 안은영이 자신에게 좋은 친구가 되어 주었다는 정세랑의 고백은 아마 많은 독자에게도 마찬가지일 것이다. 

그 친구가 오랜만에 새 옷을 입었다. 일러스트레이터 ‘람한’의 작업으로 새로 탄생한 표지 디자인은 소설의 세계관을 충실히 반영하는 동시에 유니크한 색감과 구성으로 독자들의 소장 욕구를 자극한다. 또한 책의 뒤편에 자리한 다섯 편의 추천사는 독서를 마친 이들에게 편안하고 다정한 대화 상대가 될 것이다.",1,국내도서-소설/시/희곡
202,9791188810727,66920384,난주,"16,020원",890원,김소윤 저,은행나무,"제6회 제주4·3평화문학상 수상작인 김소윤 장편소설 『난주』가 은행나무출판사에서 출간되었다. 『난주』는 명망 있는 양반가의 여식이자 천주교도였던 ‘정난주 마리아’가 신유박해로 인해 집안이 몰락한 후 제주도 관노비가 되어 견뎌야 했던 신산한 삶을 그려낸 소설로서, 역사와 종교, 그리고 실존인물이라는 세 가지 요소를 장편 속에 녹진하게 녹여내면서도 그 균형을 고르게 유지하기 위한 작가의 노력과 고민이 여실히 느껴지는 작품이다. 특히 당시 제주의 풍습과 방언 등을 뛰어난 수준으로 고증하고 복원해냈음에 큰 가치가 있다. 정약현의 딸이자 정약용의 조카. 명망 있는 집안에서 태어난 난주는 박학다식하고 현명했다.",1,국내도서-소설/시/희곡
203,9791172132200,142968745,낭만 사랑니,"13,500원",750원,청예 저,한겨레출판,"《오렌지와 빵칼》《라스트 젤리 샷》
한국과학문학상 대상 작가 청예 신작 장편!

“그대의 삶에는 낭만이 없구나”
일상에 짓눌린 치위생사에게
초월적 존재가 제안하는 비밀스러운 거래

제6회 한국과학문학상 대상, 제1회·제2회 K-스토리 공모전 연속 최우수상, 제9회 교보문고 스토리 공모전 우수상 등을 단기간에 수상하며 예사롭지 않은 신인의 등장을 알린 작가 청예. 로맨스부터 미래 기담 SF까지 폭넓은 스펙트럼을 지닌 작가는 강렬한 소설 《오렌지와 빵칼》을 통해 다시 한번 독자의 눈과 마음을 사로잡았다. “근래 이렇게 무언가를 허겁지겁 먹어치우듯 탐욕스럽게 읽어 내려간 소설이 또 있었던가”(소설가 강화길)라는 추천사는 과언이 아니다.

턴 시리즈 네 번째 소설 《낭만 사랑니》로 청예 작가가 돌아왔다. 이번에는 지극히 현실적인 오피스 힐링물에 동양 판타지를 곁들여 읽는 재미를 극대화했다.",1,국내도서-소설/시/희곡
204,9788934967811,128911782,전지적 독자 시점 양장본 세트 2,"106,650원","5,920원",싱숑 저,비채,"“이것은 독자讀者의 설화. 동시에, 독자獨子의 설화.”
《전지적 독자 시점》, 두 번째 완전판 양장본!

행보 하나하나가 살아 있는 역사로 기록되고 있는, 웹소설의 현재 진행형 레전드 《전지적 독자 시점》! 김영사의 문학 브랜드 비채에서는 《전지적 독자 시점》의 페이퍼백 에디션(Part 1~5)을 20권으로 완결하였고, 2022년에 첫 양장본(1~3)을 내놓으며 뜨거운 관심을 받은 바 있다.

마침내 선보이는 두 번째 양장본(4~6)에는 ‘에피소드 36: 이야기의 지평선’부터 ‘에피소드 70: 전할 수 없는 이야기’까지를 나누어 담았다. 전면 사철 제본, 중대형 판형, 최고급 용지, 시그니처 엣지 컬러 가공 등 한층 고급스러운 만듦새를 통해 소장 가치를 높였다.",1,국내도서-소설/시/희곡
