순위,ISBN,상품번호,상품명,판매가,YES포인트,저자,출판사,설명,출고예상일,관리분류
61,9788965744665,95856028,한강 세트,"157,500원","8,750원",조정래 저,해냄,"민족분단과 경제성장이라는 쌍두마차에 가려진
한국인의 진정한 초상과 염원을 원고지에 승화시키다

20세기 한민족 현대사가 장대하게 흐르는 『한강』 100쇄 돌파
작가 등단 50주년 기념 개정판 출간

『아리랑』을 지나 『태백산맥』을 거쳐 우리 민족의 파란만장한 근현대사 1세기를 완성한 한국문학의 기념비 『한강』이 100쇄를 돌파하고 조정래 작가 등단 50주년을 맞이하여 개정판으로 출간되었다. 『한강』은 1950년대 말부터 1980년대 초까지의 한국 사회를 1만 5천 장의 원고지에 소설화한 작품으로, 완간 6개월 만에 150만 부를 돌파하여 현재까지 305만 부 이상 판매되었고, 마침내 100쇄를 돌파함으로써(1권 기준) 『태백산맥』(266쇄)『아리랑』(144쇄)과 나란히 조정래 대하소설의 저력을 확인시켰다.",1,국내도서-소설/시/희곡
62,9788932011172,72004,시간과 이야기 1,"22,500원",250원,"폴 리쾨르 저/김한식,이경래 공역",문학과지성사,"철학적 관점에서 문학 연구들의 성과를 포용하고 극복하려 했으며, 철학적 해석학의 넓은 틀 속에서 허구 이야기뿐 아니라 역사 이야기를 함께 다루면서 거대한 시간-이야기론을 제시한 책. 이 이야기 이론은 구조주의의 독점으로부터 벗어나 철학의 방향을 재정립하기 위한 시도라는 점 등에서 상당히 중요한 평가를 받고 있다.",1,국내도서-소설/시/희곡
63,9791164052554,129779915,유골에 대한 기이한 취향,"15,120원",840원,엘리스 피터스 저,북하우스,"세대와 언어를 뛰어넘은 영원한 고전,
역사와 추리가 절묘하게 조화된 역사추리소설 최고의 걸작,
‘캐드펠 수사 시리즈’ 완간 30주년 기념 전면 개정판 출간!
놀라운 상상력과 치밀한 구성… 최고의 휴머니티 미스터리

‘캐드펠 수사 시리즈(The Chronicles of Brother Cadfael)’는 놀라운 상상력과 치밀한 구성, 생생한 캐릭터, 선과 악, 삶과 죽음, 신과 인간 등 인간사 최고 난제에 대한 깊이 있는 철학이 녹아 있는 역사추리소설의 클래식이다.

《유골에 대한 기이한 취향》은 ‘캐드펠 수사 시리즈’의 포문을 연 첫 번째 작품으로, 중세 영국을 통째로 옮겨다 놓은 듯한 치밀한 묘사, 화려하면서도 쉽게 읽히는 문장, 빠르고 다채롭게 전개되는 스토리, 탄탄한 구성, 그리고 무엇보다 사건을 풀어가는 ‘탐정’ 캐드펠 수사의 매력적인 캐릭터가 돋보이는 수작이다.

1137년, 슈루즈베리 성 베드로 성 바오로 수도원.",1,국내도서-소설/시/희곡
64,9788936430672,96351685,삼국지 2,"18,000원","1,000원",나관중 저/황석영 역,창비,"우리 시대 최고의 작가 
황석영의 정역 『삼국지』 개정판 출간!
가장 믿을 만한 정본, 다시 찾는 동양 고전 필독서

우리 시대 최고의 작가 황석영이 우리말로 옮긴 정역 『삼국지』(개정판, 전6권)를 새로운 장정으로 다시 선보인다. 명실상부하게 가장 믿을 만한 원본, 정확하고 생동감 넘치는 글맛, 고전의 참맛을 느낄 수 있는 210수의 한시, 중국 인물화의 대가 왕훙시(王宏喜)가 그린 컬러삽화 150여장 수록 등을 특장으로 꼽는 황석영의 『삼국지』는 2003년 초판 1쇄 발행 이후 누적 판매부수 200만부 이상을 기록하며 오랫동안 독자들의 신뢰와 사랑을 받아왔다.",1,국내도서-소설/시/희곡
65,9788935651115,17291,콘스탄티노플 함락,"12,600원",700원,시오노 나나미 저/최은석 역,한길사,'로마인 이야기'로 우리에게 친숙한 일본 작가 시오노 나나미의 전쟁 3부작 중 1편. 저자는 30년 넘게 로마 역사 연구에 매달려온 재야 사학자이다. 이 책은 동로마 제국 멸망 과정 중에서도 수도 콘스탄티노플이 붕괴되는 참혹한 역사의 현장을 재현하고 있다.,2,국내도서-역사
66,9791170800644,142340946,광개토태왕 담덕 10,"15,750원",870원,엄광용 저,새움,"“누가 이것을 
1600년 전의 이야기로 믿겠는가!” 

“가슴 뛰는 ‘담덕’의 정복의 대장정, 
마침내 완간!”

한번 손에 잡으면 놓을 수가 없다. 이야기는 경이롭고 주인공이 던지는 말 
한 마디 한 마디는 가슴을 파고든다. 〈광개토태왕 담덕〉 열 권을 덮는 순간, 
우리가 그동안 우리를 얼마나 과소평가했는지 알게 될 것이다. _방현석(소설가 · 중앙대학교 교수)

고구려 당대의 역사와 사회, 문화를 함축적으로 직조해낸 장면들은 그야말로 액션 영화의 스크린을 보는 듯했다. 나는 이 소설을 읽으면서 고구려를 이해하지 않고는 오늘의 대한민국을 이해할 수 없다는 사실을 깨달았다. _정호승(시인)

말[馬] 달린다. 광야를 달린다. 너른 땅 깊어진다. 깊어져 새로 열린다. 천손(天孫)들 신명 지핀다.",1,국내도서-소설/시/희곡
67,9788954610186,3713831,리큐에게 물어라,"14,850원",820원,야마모토 겐이치 저/권영주 역,문학동네,"일본인의 미적 감각을 완성한 다도의 명인 센 리큐의 삶을 파헤친 역사소설
야마모토 겐이치의 제140회 나오키 상 수상작

일본의 주목받는 역사소설 작가 야마모토 겐이치에게 나오키상을 가져다 준 걸작이다. 다도를 통해 ‘일본적 미학’의 틀을 세운 센 리큐의 발자취를 통해, 오늘날 가장 융성한 차 문화를 자랑하는 일본 다도의 족적을 되짚는 동시에, 전국시대를 배경으로 역사소설 특유의 낭만과 품격을 고스란히 담아냈다.",1,국내도서-소설/시/희곡
68,9788950923792,118429963,검은머리 미군 대원수 2,"17,820원",990원,명원 저,레드리버,"1910년대로 회귀한 인생 2회차 김유진, 미래 지식으로 역사를 휘어잡다. 언덕을 굴러 내려오는 트럭으로부터 아이를 구하려다 죽음을 맞이한 한국인 중대장. 정신을 차려 보니 미래 지식을 가진 채 1900년대 재미 조선인 김유진으로 회귀하고 말았다. 미래를 아는 자, 재벌이 될 것인가, 아니면...?

1차대전과 2차대전을 앞둔 시점, 군인이 되어 역사를 바꾸겠다고 다짐한 김유진은 웨스트포인트 육군사관학교에 입성한다. 저기 저 덜떨어져 보이는 동기가 훗날 미국 대통령이 되는 2차대전의 영웅 아이젠하워라고? 미래 지식으로 승승장구하는 김유진의 행보에 따라 역사의 흐름이 달라진다.",1,국내도서-소설/시/희곡
69,9788950923785,118429566,검은머리 미군 대원수 1,"17,820원",990원,명원 저,레드리버,"1910년대로 회귀한 인생 2회차 김유진, 미래 지식으로 역사를 휘어잡다. 언덕을 굴러 내려오는 트럭으로부터 아이를 구하려다 죽음을 맞이한 한국인 중대장. 정신을 차려 보니 미래 지식을 가진 채 1900년대 재미 조선인 김유진으로 회귀하고 말았다. 미래를 아는 자, 재벌이 될 것인가, 아니면...?

1차대전과 2차대전을 앞둔 시점, 군인이 되어 역사를 바꾸겠다고 다짐한 김유진은 웨스트포인트 육군사관학교에 입성한다. 저기 저 덜떨어져 보이는 동기가 훗날 미국 대통령이 되는 2차대전의 영웅 아이젠하워라고? 미래 지식으로 승승장구하는 김유진의 행보에 따라 역사의 흐름이 달라진다.",1,국내도서-소설/시/희곡
70,9788956609270,20144091,뿌리 깊은 나무 2,"10,800원",600원,이정명 저,은행나무,"한석규 , 장혁 , 신세경 주연 SBS 드라마 [뿌리 깊은 나무] 원작소설
70만 독자가 격찬한 베스트셀러 개정판 출간! 

한국 팩션에 새로운 획을 그었다는 평가를 받으며 한국 사회에 ‘뿌나’ 열풍을 불러일으켰던 이정명 장편소설 《뿌리 깊은 나무》(전2권)가 새로운 장정과 표지로 옷을 갈아입고 은행나무에서 출간되었다. 
세종 시대를 배경으로 연쇄살인사건을 다룬 이 소설은, 흠잡을 데 없이 치밀한 복선, 끊임없이 빠져들게 만드는 흥미로운 지식들, 예상을 완전히 뒤엎는 반전, 선명한 등장인물들의 캐릭터, 역사책에서 막 걸어 나온 듯 생생한 시대상, 현실감과 박진감이 넘치는 스토리전개 등으로 한국형 팩션의 새 지평을 개척했다는 평가를 받았다. 출간 당시 독자들의 열광적인 반응에 힘입어 70만 부나 판매되며 베스트셀러로 떠올랐으며, 2011년에는 이 소설을 원작으로 한석규,장혁,신세경이 주연한 드라마가 제작되어 다시 한번 독자들을 사로잡았다.
",1,국내도서-소설/시/희곡
71,9788956609263,20144082,뿌리 깊은 나무 1,"10,800원",600원,이정명 저,은행나무,"한석규 , 장혁 , 신세경 주연 SBS 드라마 [뿌리 깊은 나무] 원작소설
70만 독자가 격찬한 베스트셀러 개정판 출간! 

한국 팩션에 새로운 획을 그었다는 평가를 받으며 한국 사회에 ‘뿌나’ 열풍을 불러일으켰던 이정명 장편소설 《뿌리 깊은 나무》(전2권)가 새로운 장정과 표지로 옷을 갈아입고 은행나무에서 출간되었다. 
세종 시대를 배경으로 연쇄살인사건을 다룬 이 소설은, 흠잡을 데 없이 치밀한 복선, 끊임없이 빠져들게 만드는 흥미로운 지식들, 예상을 완전히 뒤엎는 반전, 선명한 등장인물들의 캐릭터, 역사책에서 막 걸어 나온 듯 생생한 시대상, 현실감과 박진감이 넘치는 스토리전개 등으로 한국형 팩션의 새 지평을 개척했다는 평가를 받았다. 출간 당시 독자들의 열광적인 반응에 힘입어 70만 부나 판매되며 베스트셀러로 떠올랐으며, 2011년에는 이 소설을 원작으로 한석규,장혁,신세경이 주연한 드라마가 제작되어 다시 한번 독자들을 사로잡았다.",1,국내도서-소설/시/희곡
72,9788963710037,3451476,규장각 각신들의 나날 2,"9,900원",550원,정은궐 저,파란 (파란미디어),"‘공부가 가장 쉬웠던’ 성균관은 아무것도 아니었다.
피똥 싸는 건 예사고, 없던 다한증까지 생긴다는 
돌아온 ‘잘금 4인방’의 더욱 파란만장해진 규장각 나날!

왕의 지나친 총애 덕분에 사이좋게 규장각으로 발령 난 잘금 4인방. 동생 윤식과 바꿔치기를 하려면 외관직 발령만이 살길이었던 윤희는 앞이 깜깜하다. 윤희 윤식 남매의 사기행각은 이제 그들만의 문제를 벗어나, 발각되는 날엔 윤희의 가문은 물론 선준의 인생, 위세 높은 좌의정 대감 댁이 쑥대밭이 될 상황이다.",2,국내도서-소설/시/희곡
73,9788963710020,3451475,규장각 각신들의 나날 1,"9,900원",550원,정은궐 저,파란 (파란미디어),"‘공부가 가장 쉬웠던’ 성균관은 아무것도 아니었다.
피똥 싸는 건 예사고, 없던 다한증까지 생긴다는 
돌아온 ‘잘금 4인방’의 더욱 파란만장해진 규장각 나날!

왕의 지나친 총애 덕분에 사이좋게 규장각으로 발령 난 잘금 4인방. 동생 윤식과 바꿔치기를 하려면 외관직 발령만이 살길이었던 윤희는 앞이 깜깜하다. 윤희 윤식 남매의 사기행각은 이제 그들만의 문제를 벗어나, 발각되는 날엔 윤희의 가문은 물론 선준의 인생, 위세 높은 좌의정 대감 댁이 쑥대밭이 될 상황이다.",1,국내도서-소설/시/희곡
74,9788950936259,118430042,검은머리 미군 대원수 외전,"17,820원",990원,명원 저,레드리버,"1910년대로 회귀한 인생 2회차 김유진, 미래 지식으로 역사를 휘어잡다. 언덕을 굴러 내려오는 트럭으로부터 아이를 구하려다 죽음을 맞이한 한국인 중대장. 정신을 차려 보니 미래 지식을 가진 채 1900년대 재미 조선인 김유진으로 회귀하고 말았다. 미래를 아는 자, 재벌이 될 것인가, 아니면...?

1차대전과 2차대전을 앞둔 시점, 군인이 되어 역사를 바꾸겠다고 다짐한 김유진은 웨스트포인트 육군사관학교에 입성한다. 저기 저 덜떨어져 보이는 동기가 훗날 미국 대통령이 되는 2차대전의 영웅 아이젠하워라고? 미래 지식으로 승승장구하는 김유진의 행보에 따라 역사의 흐름이 달라진다.",2,국내도서-소설/시/희곡
75,9791170800460,125593659,1026,"15,750원",870원,김진명 저,새움,"10월 26일, 박정희 대통령의 암살사건의 진실을 다룬 김진명의 충격소설

『무궁화 꽃이 피었습니다』의 작가 김진명이 박정희 대통령 암살사건을 다룬 소설이다. 기존 『한반도』라는 제목으로 출간된 두 권의 작품을 새롭게 꾸며 한 권으로 엮었다. 뛰어난 직관을 지닌 천재 변호사 이경훈이 역사에 드러나지 않은 채 감추어져 있던 진실을 파헤치는 과정이 흥미진진하게 펼쳐진다.

마침내 베일을 벗는 한국 현대사 최대의 미스터리. ",2,국내도서-소설/시/희곡
76,9788936430689,96351689,삼국지 3,"18,000원","1,000원",나관중 저/황석영 역,창비,"우리 시대 최고의 작가 
황석영의 정역 『삼국지』 개정판 출간!
가장 믿을 만한 정본, 다시 찾는 동양 고전 필독서

우리 시대 최고의 작가 황석영이 우리말로 옮긴 정역 『삼국지』(개정판, 전6권)를 새로운 장정으로 다시 선보인다. 명실상부하게 가장 믿을 만한 원본, 정확하고 생동감 넘치는 글맛, 고전의 참맛을 느낄 수 있는 210수의 한시, 중국 인물화의 대가 왕훙시(王宏喜)가 그린 컬러삽화 150여장 수록 등을 특장으로 꼽는 황석영의 『삼국지』는 2003년 초판 1쇄 발행 이후 누적 판매부수 200만부 이상을 기록하며 오랫동안 독자들의 신뢰와 사랑을 받아왔다.",1,국내도서-소설/시/희곡
77,9788965743910,95855973,한강 1,"15,750원",870원,조정래 저,해냄,"민족분단과 경제성장이라는 쌍두마차에 가려진
한국인의 진정한 초상과 염원을 원고지에 승화시키다

20세기 한민족 현대사가 장대하게 흐르는 『한강』 100쇄 돌파
작가 등단 50주년 기념 개정판 출간

『아리랑』을 지나 『태백산맥』을 거쳐 우리 민족의 파란만장한 근현대사 1세기를 완성한 한국문학의 기념비 『한강』이 100쇄를 돌파하고 조정래 작가 등단 50주년을 맞이하여 개정판으로 출간되었다. 『한강』은 1950년대 말부터 1980년대 초까지의 한국 사회를 1만 5천 장의 원고지에 소설화한 작품으로, 완간 6개월 만에 150만 부를 돌파하여 현재까지 305만 부 이상 판매되었고, 마침내 100쇄를 돌파함으로써(1권 기준) 『태백산맥』(266쇄)『아리랑』(144쇄)과 나란히 조정래 대하소설의 저력을 확인시켰다.",2,국내도서-소설/시/희곡
78,9788932017457,2307602,헤이케 이야기 1,"13,500원",750원,오찬욱 역,문학과지성사,"『헤이케 이야기』는 ‘제행무상’과 ‘성자필쇠’라는 불교사상의 요체를 첫머리에 기술해놓고 20여 년에 걸친 다이라 씨의 흥망을 통해 이를 예증하려고 했던 장편소설이다. 

귀족들의 전성기였던 고대 말기, 일본에서는 왕실 및 섭정가의 실력자, 그리고 무인들 간에 정국의 주도권을 둘러싸고 호겐 정변과 헤이지 정변이라는 두 차례의 무력 충돌이 발발하게 된다. 이 정변들이 일어난 후 지방 세력에 불과했던 무사계급이 중앙정부의 상층부로 대거 진출하게 되었는데 『헤이케 이야기』는 두 정변을 통해 정계의 실세로 부상한 ?..",1,국내도서-소설/시/희곡
79,9788950936198,118430023,검은머리 미군 대원수 10,"17,820원",990원,명원 저,레드리버,"1910년대로 회귀한 인생 2회차 김유진, 미래 지식으로 역사를 휘어잡다. 언덕을 굴러 내려오는 트럭으로부터 아이를 구하려다 죽음을 맞이한 한국인 중대장. 정신을 차려 보니 미래 지식을 가진 채 1900년대 재미 조선인 김유진으로 회귀하고 말았다. 미래를 아는 자, 재벌이 될 것인가, 아니면...?

1차대전과 2차대전을 앞둔 시점, 군인이 되어 역사를 바꾸겠다고 다짐한 김유진은 웨스트포인트 육군사관학교에 입성한다. 저기 저 덜떨어져 보이는 동기가 훗날 미국 대통령이 되는 2차대전의 영웅 아이젠하워라고? 미래 지식으로 승승장구하는 김유진의 행보에 따라 역사의 흐름이 달라진다.",1,국내도서-소설/시/희곡
80,9788936439194,119828673,제주도우다 세트,"45,900원","2,550원",현기영 저,창비,"지금 우리 앞에 당도한 최고의 역사소설
『순이 삼촌』 작가 현기영의 필생을 건 대작
유홍준 이창동 도종환 정지아 강요배 박태균 최태성 추천!

4·3을 입 밖으로 내는 게 금기시됐던 군부독재 시절, 무고한 양민들이 학살된 4·3의 진실을 담은 「순이 삼촌」을 발표하면서 제주 4·3의 비극을 널리 알린 소설가 현기영. 그가 제주와 한반도 현대사의 뿌리가 담긴 필생의 역작 『제주도우다』를 선보인다.

4·3의 비극으로부터 살아남은 자 안창세의 목소리로 젊은 세대에게 들려주는 이야기 『제주도우다』는 일제강점기부터 4·3에 이르기까지, 현재 한국사회 갈등 지형의 연원을 들여다볼 수 있는 제주의 근현대사를 시대의 흐름에 따라 총체적으로 다룬 대하소설로, 역사적 비극을 끈질기고도 강렬한 필력으로 보여준다.",1,국내도서-소설/시/희곡
81,9788935610280,17286,바다의 도시 이야기 (상),"19,800원","1,100원",시오노 나나미 저/정도영 역,한길사,『바다의 도시 이야기』는 자원이라고는 아무것도 없는 베네치아가 어떻게 지중해의 해상무역 강대국으로 성장할 수 있었는지를 재미있게 서술하고 있다. 이 책은 정치안정을 바탕으로 무역을 발전시키고 예술과 시민 자유를 진흥 시킨 베네치아 1천년의 역사를 통해 오늘날 위기에 처한 우리 경제의 나아갈 방향을 제시해주고 있다.,1,국내도서-소설/시/희곡
82,9791170800583,132617222,광개토태왕 담덕 9,"15,750원",870원,엄광용 저,새움,"“폐하! 신라 금성이 왜적에게 떨어지면
다음 저들의 목표가 어디겠습니까?”

서기 371년, 담덕의 할아버지인 고국원왕의 이야기에서 출발한 「광개토태왕 담덕」 시리즈가 대미를 향해 달리고 있다. 9권에는 왜국 연합군이 촉발한 ‘5국 전쟁’이 생생하게 펼쳐진다. 고구려, 백제, 가야 도래인 세력을 규합한 ‘왜국 연합군’은 마침내 바다를 건너 신라 금성을 포위한다. 함락 직전의 금성을 향해 태왕 담덕은 5만 원군을 보내는데, 그 선두에는 오랜 인질 생활을 감내한 신라의 실성 공이 나선다. 신라 내물 마립간의 후계자로 일찌감치 점찍은 태왕 담덕의 계책이다.

왜국 연합군 세력에는 쓰디 쓴 쓸개를 삼키며 ‘권토중래’를 꿈꿔온 고구려의 ‘해평’과 그의 아들 ‘해광’, 백제의 ‘목만치’ 장군이 있다.",1,국내도서-소설/시/희곡
83,9788950923808,118429970,검은머리 미군 대원수 3,"17,820원",990원,명원 저,레드리버,"1910년대로 회귀한 인생 2회차 김유진, 미래 지식으로 역사를 휘어잡다. 언덕을 굴러 내려오는 트럭으로부터 아이를 구하려다 죽음을 맞이한 한국인 중대장. 정신을 차려 보니 미래 지식을 가진 채 1900년대 재미 조선인 김유진으로 회귀하고 말았다. 미래를 아는 자, 재벌이 될 것인가, 아니면...?

1차대전과 2차대전을 앞둔 시점, 군인이 되어 역사를 바꾸겠다고 다짐한 김유진은 웨스트포인트 육군사관학교에 입성한다. 저기 저 덜떨어져 보이는 동기가 훗날 미국 대통령이 되는 2차대전의 영웅 아이젠하워라고? 미래 지식으로 승승장구하는 김유진의 행보에 따라 역사의 흐름이 달라진다.",2,국내도서-소설/시/희곡
84,9788925589732,94769289,이문열 초한지 1,"13,320원",740원,이문열 저,알에이치코리아(RHK),"세대를 거듭해도 여전히 사랑받고 있는 『이문열 초한지』세트(1∼0권)가
새롭게 보완된 개정 신판으로 독자들을 다시 찾았다!

그 어떤 『초한지』보다 역사적 디테일과 사료가 충실해
이문열 작품 중 진정한 수작으로 평가받고 있는 바로 그 책!

혼탁한 이 시대에 꼭 읽어야 할 인생 지혜서다!

우리 곁에 귀환한 『이문열 초한지』

한 시대를 대표한 거장 이문열 작가의 역사 소설 『이문열 초한지』는 대한민국 최고의 베스트셀러 『이문열 삼국지』의 명성을 잇는 걸작이라 해도 과언이 아니다. [동아일보]에서 연재로 시작한 『이문열 초한지』는 책의 모습으로 나오기까지 5년이 걸린 대장정이었다. 이는 저자가 하버드 대학 부설 옌칭 연구소의 풍부한 장서와 사료들을 바탕으로 보완 및 부연 작업을 했기 때문이다. 이러한 노고는 역사적 사실과 사료가 가장 충실한 책으로 평가받으며, 많은 독자들의 사랑을 받는 계기가 됐다.",1,국내도서-소설/시/희곡
85,9788972914037,1981309,대륙의 딸 (상),"11,700원",650원,장융 저/황의방 등역,까치(까치글방),"『대륙의 딸』은 20세기 최고의 기록문학으로 손꼽히는 작품이다. 외할머니와 어머니, 저자로 이어지는 3대에 걸친 여인들의 삶 속에는 중국의 근대사가 고스란히 녹아 있다. 저자는 1978년 중국을 떠나 영국으로 건너가 영국에서 학위를 받고 정착한다. 그리고 10년 동안 저자는 이전의 삶을 모르는 체하며 살아간다. 그 시절의 기억을 떠올리는 것만으로도 너무나도 고통스러웠기 때문이었다. 하지만 어머니가 영국을 방문하고, 외할머니와 어머니의 삶에 대한 이야기를 들은 후 저자는 그들의 이야기를 쓰기로 결심한다. 과거로 돌아간...",2,국내도서-소설/시/희곡
86,9788935651122,308594,로도스섬 공방전,"13,500원",750원,시오노 나나미 저/최은석 역,한길사,,1,국내도서-역사
87,9788976042095,15849437,미야모토 무사시 세트,"69,300원","3,850원",요시카와 에이지 저/강성욱 역,문예춘추사,"검 하나로 전설이 된 일본 제일의 무사, 미야모토 무사시

무예 고수들과의 60여 차례 대결에서 단 한 번도 패하지 않았던 일본의 전설적인 무사 ‘미야모토 무사시’의 삶을 다룬 장편소설 《미야모토 무사시》가 완역 출간됐다. 일본의 국민작가 요시카와 에이지의 작품 중에서도 손꼽히는 걸작인 《미야모토 무사시》는 일본에서 2,000만 부 이상 판매된 베스트셀러 만화 《배가본드》의 원작이다.

《미야모토 무사시》는 일본의 에도 시대의 서막이 시작되는 세키가하라 전투 이후부터 평생의 라이벌 사사키 고지로와의 까지, 무사시의 주된 행적을 추적하면서 그리고 있다. 《미야모토 무사시》 10권 시리즈 중 1권인 이 책은 치열했던 세키가하라 전투에서 패한 직후, 우여곡절 끝에 고향에 돌아온 ‘다케조(무사시)’가 오해로 인해 마을 사람들로부터 배척당하는 모습과 그의 분노, 그리고 깨달음을 얻은 후에 새로운 각오로 세상을 향해 첫발을 내딛는 그의 모습 등을 담고 있다.",1,국내도서-소설/시/희곡
88,9788936439224,119828660,제주도우다 3,"15,300원",850원,현기영 저,창비,"지금 우리 앞에 당도한 최고의 역사소설
『순이 삼촌』 작가 현기영의 필생을 건 대작
유홍준 이창동 도종환 정지아 강요배 박태균 최태성 추천!

4·3을 입 밖으로 내는 게 금기시됐던 군부독재 시절, 무고한 양민들이 학살된 4·3의 진실을 담은 「순이 삼촌」을 발표하면서 제주 4·3의 비극을 널리 알린 소설가 현기영. 그가 제주와 한반도 현대사의 뿌리가 담긴 필생의 역작 『제주도우다』를 선보인다.

4·3의 비극으로부터 살아남은 자 안창세의 목소리로 젊은 세대에게 들려주는 이야기 『제주도우다』는 일제강점기부터 4·3에 이르기까지, 현재 한국사회 갈등 지형의 연원을 들여다볼 수 있는 제주의 근현대사를 시대의 흐름에 따라 총체적으로 다룬 대하소설로, 역사적 비극을 끈질기고도 강렬한 필력으로 보여준다.",1,국내도서-소설/시/희곡
89,9788936439200,119828637,제주도우다 1,"15,300원",850원,현기영 저,창비,"지금 우리 앞에 당도한 최고의 역사소설
『순이 삼촌』 작가 현기영의 필생을 건 대작
유홍준 이창동 도종환 정지아 강요배 박태균 최태성 추천!

4·3을 입 밖으로 내는 게 금기시됐던 군부독재 시절, 무고한 양민들이 학살된 4·3의 진실을 담은 「순이 삼촌」을 발표하면서 제주 4·3의 비극을 널리 알린 소설가 현기영. 그가 제주와 한반도 현대사의 뿌리가 담긴 필생의 역작 『제주도우다』를 선보인다.

4·3의 비극으로부터 살아남은 자 안창세의 목소리로 젊은 세대에게 들려주는 이야기 『제주도우다』는 일제강점기부터 4·3에 이르기까지, 현재 한국사회 갈등 지형의 연원을 들여다볼 수 있는 제주의 근현대사를 시대의 흐름에 따라 총체적으로 다룬 대하소설로, 역사적 비극을 끈질기고도 강렬한 필력으로 보여준다.",2,국내도서-소설/시/희곡
90,9788932017464,2307604,헤이케 이야기 2,"13,500원",750원,오찬욱 역,문학과지성사,"『헤이케 이야기』는 ‘제행무상’과 ‘성자필쇠’라는 불교사상의 요체를 첫머리에 기술해놓고 20여 년에 걸친 다이라 씨의 흥망을 통해 이를 예증하려고 했던 장편소설이다. 

귀족들의 전성기였던 고대 말기, 일본에서는 왕실 및 섭정가의 실력자, 그리고 무인들 간에 정국의 주도권을 둘러싸고 호겐 정변과 헤이지 정변이라는 두 차례의 무력 충돌이 발발하게 된다. 이 정변들이 일어난 후 지방 세력에 불과했던 무사계급이 중앙정부의 상층부로 대거 진출하게 되었는데 『헤이케 이야기』는 두 정변을 통해 정계의 실세로 부상한 ?..",2,국내도서-소설/시/희곡
91,9788972914044,1981310,대륙의 딸 (하),"11,700원",650원,장융 저/황의방 등역,까치(까치글방),"『대륙의 딸』은 20세기 최고의 기록문학으로 손꼽히는 작품이다. 외할머니와 어머니, 저자로 이어지는 3대에 걸친 여인들의 삶 속에는 중국의 근대사가 고스란히 녹아 있다. 저자는 1978년 중국을 떠나 영국으로 건너가 영국에서 학위를 받고 정착한다. 그리고 10년 동안 저자는 이전의 삶을 모르는 체하며 살아간다. 그 시절의 기억을 떠올리는 것만으로도 너무나도 고통스러웠기 때문이었다. 하지만 어머니가 영국을 방문하고, 외할머니와 어머니의 삶에 대한 이야기를 들은 후 저자는 그들의 이야기를 쓰기로 결심한다. 과거로 돌아간...",2,국내도서-소설/시/희곡
92,9788950923815,118429975,검은머리 미군 대원수 4,"17,820원",990원,명원 저,레드리버,"1910년대로 회귀한 인생 2회차 김유진, 미래 지식으로 역사를 휘어잡다. 언덕을 굴러 내려오는 트럭으로부터 아이를 구하려다 죽음을 맞이한 한국인 중대장. 정신을 차려 보니 미래 지식을 가진 채 1900년대 재미 조선인 김유진으로 회귀하고 말았다. 미래를 아는 자, 재벌이 될 것인가, 아니면...?

1차대전과 2차대전을 앞둔 시점, 군인이 되어 역사를 바꾸겠다고 다짐한 김유진은 웨스트포인트 육군사관학교에 입성한다. 저기 저 덜떨어져 보이는 동기가 훗날 미국 대통령이 되는 2차대전의 영웅 아이젠하워라고? 미래 지식으로 승승장구하는 김유진의 행보에 따라 역사의 흐름이 달라진다.",2,국내도서-소설/시/희곡
93,9788965743965,95856001,한강 6,"15,750원",870원,조정래 저,해냄,"민족분단과 경제성장이라는 쌍두마차에 가려진
한국인의 진정한 초상과 염원을 원고지에 승화시키다

20세기 한민족 현대사가 장대하게 흐르는 『한강』 100쇄 돌파
작가 등단 50주년 기념 개정판 출간

『아리랑』을 지나 『태백산맥』을 거쳐 우리 민족의 파란만장한 근현대사 1세기를 완성한 한국문학의 기념비 『한강』이 100쇄를 돌파하고 조정래 작가 등단 50주년을 맞이하여 개정판으로 출간되었다. 『한강』은 1950년대 말부터 1980년대 초까지의 한국 사회를 1만 5천 장의 원고지에 소설화한 작품으로, 완간 6개월 만에 150만 부를 돌파하여 현재까지 305만 부 이상 판매되었고, 마침내 100쇄를 돌파함으로써(1권 기준) 『태백산맥』(266쇄)『아리랑』(144쇄)과 나란히 조정래 대하소설의 저력을 확인시켰다.",1,국내도서-소설/시/희곡
94,9788950923839,118429996,검은머리 미군 대원수 6,"17,820원",990원,명원 저,레드리버,"1910년대로 회귀한 인생 2회차 김유진, 미래 지식으로 역사를 휘어잡다. 언덕을 굴러 내려오는 트럭으로부터 아이를 구하려다 죽음을 맞이한 한국인 중대장. 정신을 차려 보니 미래 지식을 가진 채 1900년대 재미 조선인 김유진으로 회귀하고 말았다. 미래를 아는 자, 재벌이 될 것인가, 아니면...?

1차대전과 2차대전을 앞둔 시점, 군인이 되어 역사를 바꾸겠다고 다짐한 김유진은 웨스트포인트 육군사관학교에 입성한다. 저기 저 덜떨어져 보이는 동기가 훗날 미국 대통령이 되는 2차대전의 영웅 아이젠하워라고? 미래 지식으로 승승장구하는 김유진의 행보에 따라 역사의 흐름이 달라진다.",1,국내도서-소설/시/희곡
