순위,ISBN,상품번호,상품명,판매가,YES포인트,저자,출판사,설명,출고예상일,관리분류
42,9788937462191,3530515,안나 카레니나 1,"10,800원",600원,톨스토이 저/연진희 역,민음사,"19세기 러시아가 낳은 위대한 예술가 톨스토이.
그가 남긴 최고의 리얼리즘 소설

위선, 질투, 신념, 욕망, 사랑 등 인간의 감정과 결혼, 계급, 종교 등 인간이 만들어 낸 사회구조에 대한 톨스토이의 모든 고민이 집약된 작품이다.  특히 도시가 아닌 농촌에서 농민과 토지에 대해 고민하는 레빈에게 작가의 모습이 상당 부분 반영되어 있다. 

스테판 공작이 가정교사와 바람을 피운 사건 때문에 부부 사이에 불화가 생기자, 그의 여동생 안나 카레니나는 이들을 화해시키기 위해 모스크바로 온다.",1,국내도서-소설/시/희곡
43,9788937464331,124014821,예브게니 오네긴·대위의 딸,"15,300원",850원,알렉산드르 세르게예비치 푸시킨 저/최선 역,민음사,"러시아 문학의 가장 위대한 이름, 러시아의 국민 시인 푸시킨
살아 숨 쉬는 러시아인의 삶과 시대 정신을 노래한 사실주의 문학의 효시

러시아 근대 문학의 기초를 마련한 ‘러시아 문학의 아버지’ 푸시킨의 『예브게니 오네긴·대위의 딸』이 민음사 세계문학전집으로 출간되었다. 19세기 초 러시아 문학을 태동시켜 독자적인 길을 걷게 한 푸시킨은 서정시, 서사시, 소설, 산문, 희곡 등 다양한 분야에서 걸출한 작품을 완성했다. 고대 그리스, 로마의 서사시와 영국, 프랑스, 독일 등 서구 문학의 단순한 모방에서 벗어나 러시아의 현실과 러시아인의 내면세계를 진정성 있게 표현했다고 평가받는다. 

「삶이 그대를 속일지라도」 등 푸시킨의 시는 지금까지도 러시아 국민이 어릴 적부터 즐겨 외우며 사랑받고 있고, 2008년 러시아 국영방송이 여론조사로 선정한 ‘가장 위대한 러시아인’에는 예술가 중 최고 순위인 4위에 이름을 올렸다.",1,국내도서-소설/시/희곡
44,9788932924632,133810166,카라마조프씨네 형제들 1,"7,920원",440원,표도르 도스토옙스키 저/이대우 역,열린책들,"정수만을 담아 간결하고 간편하게
열린책들 세계문학 모노 에디션 시즌 2

열린책들 세계문학에서 꾸준히 사랑받아 온 작품들을 엄선해 선보인 모노 에디션이 두 번째 시즌으로 돌아왔다. 세계문학 전집의 정수만을 담아 한층 간결하고 간편한 형태로 펴낸 모노 에디션은 작품 선정에서 책의 장정까지, 덜어 내고 또 덜어 내 고갱이만을 담았다. 열린책들 세계문학이 풍성한 목록과 견고한 하드커버 장정으로 독자들과 만나 왔다면 모노 에디션은 엄선한 목록과 가벼운 장정, 8,800원이라는 파격적인 가격으로 좀 더 친숙하고 쉽게 고전들을 만나는 기회를 열어 준다. 또한 최대한 덜어 내되 디자인과 품질에 대한 고민은 더 많이 녹여 내 최소한으로도 모자람이 없는 완결성을 추구했다. 대문호 도스토옙스키의 대작에서 SF의 효시, 영원한 청춘의 고전까지, 우리가 사랑하는 고전으로 향하는 가벼운 발걸음, 모노 에디션을 더욱 풍성해진 목록으로 다시 만나자.",1,국내도서-소설/시/희곡
45,9788932924649,133810184,카라마조프씨네 형제들 2,"7,920원",440원,표도르 도스토옙스키 저/이대우 역,열린책들,"정수만을 담아 간결하고 간편하게
열린책들 세계문학 모노 에디션 시즌 2

열린책들 세계문학에서 꾸준히 사랑받아 온 작품들을 엄선해 선보인 모노 에디션이 두 번째 시즌으로 돌아왔다. 세계문학 전집의 정수만을 담아 한층 간결하고 간편한 형태로 펴낸 모노 에디션은 작품 선정에서 책의 장정까지, 덜어 내고 또 덜어 내 고갱이만을 담았다. 열린책들 세계문학이 풍성한 목록과 견고한 하드커버 장정으로 독자들과 만나 왔다면 모노 에디션은 엄선한 목록과 가벼운 장정, 8,800원이라는 파격적인 가격으로 좀 더 친숙하고 쉽게 고전들을 만나는 기회를 열어 준다. 또한 최대한 덜어 내되 디자인과 품질에 대한 고민은 더 많이 녹여 내 최소한으로도 모자람이 없는 완결성을 추구했다. 대문호 도스토옙스키의 대작에서 SF의 효시, 영원한 청춘의 고전까지, 우리가 사랑하는 고전으로 향하는 가벼운 발걸음, 모노 에디션을 더욱 풍성해진 목록으로 다시 만나자.",1,국내도서-소설/시/희곡
46,9788932924656,133810211,카라마조프씨네 형제들 3,"7,920원",440원,표도르 도스토옙스키 저/이대우 역,열린책들,"정수만을 담아 간결하고 간편하게
열린책들 세계문학 모노 에디션 시즌 2

열린책들 세계문학에서 꾸준히 사랑받아 온 작품들을 엄선해 선보인 모노 에디션이 두 번째 시즌으로 돌아왔다. 세계문학 전집의 정수만을 담아 한층 간결하고 간편한 형태로 펴낸 모노 에디션은 작품 선정에서 책의 장정까지, 덜어 내고 또 덜어 내 고갱이만을 담았다. 열린책들 세계문학이 풍성한 목록과 견고한 하드커버 장정으로 독자들과 만나 왔다면 모노 에디션은 엄선한 목록과 가벼운 장정, 8,800원이라는 파격적인 가격으로 좀 더 친숙하고 쉽게 고전들을 만나는 기회를 열어 준다. 또한 최대한 덜어 내되 디자인과 품질에 대한 고민은 더 많이 녹여 내 최소한으로도 모자람이 없는 완결성을 추구했다. 대문호 도스토옙스키의 대작에서 SF의 효시, 영원한 청춘의 고전까지, 우리가 사랑하는 고전으로 향하는 가벼운 발걸음, 모노 에디션을 더욱 풍성해진 목록으로 다시 만나자.",1,국내도서-소설/시/희곡
47,9788954620628,8485894,안나 카레니나 박스 세트,"34,650원","1,920원",레프 톨스토이 저/박형규 역,문학동네,"톨스토이 권위자 박형규 명예교수가 번역한 국내 최고의 번역본
키이라 나이틀리, 주드 로 주연 「안나 카레니나」 원작소설!

『안나 카레니나』는 『전쟁과 평화』 『부활』과 더불어 러시아의 대문호 톨스토이의 3대 걸작 중 하나이다. 톨스토이 스스로 ‘과거에 관한 책’이라고 했던 『전쟁과 평화』와는 달리 동시대인의 삶으로 이루어진 『안나 카레니나』는 사랑과 결혼, 가족문제라는 보편적인 소재로 발표되자마자 전 러시아인의 마음을 사로잡았다. 농노제 붕괴에서 러시아혁명에 이르는 역사적 과도기에 놓인 19세기 후반 러시아 사회의 풍속과 내면생활을 150명이 넘는 등장인물과 사실적인 묘사, 엄청난 깊이와 힘으로 완벽하게 반영해냄으로써 도스토옙스키와 같은 당대의 작가들에게 “완전무결한 예술작품”이라는 찬사를 받았을 뿐 아니라, 세계 여러 나라에 번역되어 “역사적 시대에 예술적 공식을 이끌어낸” 작품의 전범으로 후대의 작가들에게 많은 영향을 주었다.",1,국내도서-소설/시/희곡
48,9788954671774,90322324,죄와 벌 1,"12,150원",670원,표도르 도스토옙스키 저/이문영 역,문학동네,"러시아의 대문호 도스토옙스키의 대표작 『죄와 벌』이 문학동네 세계문학전집 188, 189번으로 출간됐다. 도스토옙스키를 세계적인 작가로 끌어올려준 작품으로, 본디 이상주의적 사회주의자였으나 유형생활 이후 사상의 변화를 겪은 작가의 문학세계가 본격적으로 구현된 걸작이다. 실제로 일어난 살인 사건에서 모티프를 따온 이 소설은, 자기 자신의 위대함을 증명하려 살인을 저지른 젊은 대학생 라스콜니코프와 몸을 팔아 돈을 벌지만 고귀한 신앙을 잃지 않은 소냐를 대비시켜, 이념과 관념의 한계, 그리고 사랑과 진정한 구원에 대해 이야기한다.",1,국내도서-소설/시/희곡
49,9788954649001,56942640,전쟁과 평화 세트 한정판,"64,800원","3,600원",레프 톨스토이 저/박형규 역,문학동네,"거대한 서사로 완성한 모든 인간과 모든 삶에 대한 초상
생의 철학자 톨스토이가 남긴 불멸의 걸작

삶의 의미와 인간의 도덕적 완성에 대한 끝없는 질문과 대답으로 인류에 커다란 지혜를 상속한 톨스토이의 『전쟁과 평화』가 문학동네 세계문학전집 145~148번으로 완간되었다. 『전쟁과 평화』는 1805년부터 1820년까지 15년에 걸친 러시아 역사의 결정적 시기를 재현한 소설로, 나폴레옹 침공과 조국전쟁 등의 굵직한 사건과 유기적이고 총체적인 수많은 개별 인간의 이야기를 통해 전쟁과 죽음, 새로운 삶의 발견을 그린 일대 서사시적 장편소설이다.",2,국내도서-소설/시/희곡
50,9788937463617,69250763,닥터 지바고 1,"11,700원",650원,보리스 파스테르나크 저/김연경 역,민음사,"노벨 문학상 수상 작가 보리스 파스테르나크의 『닥터 지바고』가 민음사 세계문학전집으로 출간되었다. 이 작품은 20세기 초 러시아의 격변하는 정치 상황을 통해, 당대 지식인의 고뇌와 혁명을 겪으며 어른이 된 ‘소년 소녀들의’ 이야기를 그렸다. 1958년 파스테르나크는 “동시대의 서정시와 러시아 서사문학의 위대한 전통을 계승했다.”라는 평가와 함께 노벨 문학상 수상자로 선정되지만, 정치적인 위협에 시달리자 수상을 포기했다. 그러나 바로 전년 수상자인 알베르 카뮈가 『닥터 지바고』를 두고 “사랑의 책”이라고 말한 것은, 이 소설이 정치적 해석을 넘어 인류 보편의 가치에 가닿는 이야기임을 시사한다. 이를 증명하듯 데이비드 린 감독에 의해 각색된 동명의 영화가 전 세계적인 흥행에 성공하는 등, 오늘날에도 다양한 예술 장르에서 재해석되는 명작의 반열에 올랐다. ",1,국내도서-소설/시/희곡
51,9788937460685,304032,페테르부르크 이야기,"9,900원",550원,고골 저/조주관 역,민음사,"러시아 근대 문학의 선구자 니꼴라이 바실리예비치 고골의 소설 중 제정 러시아의 수도 뻬쩨르부르그를 배경으로 쓴 다섯 편의 단편을 모았다. 이미 잘 알려져 있는「코」「외투」를 비롯하여 「광인 일기」「초상화」「네프스끼 거리」등은 모두 환상과 현실이 어우러지는 독특한 방식으로 부조리한 세계를 조명하고 있다. 이 단편들은 지극히 현대적인 상상력과 신랄한 현실 풍자 정신으로, 고골을 러시아 근대 문학의 근원지에 자리하게 했다.",1,국내도서-소설/시/희곡
52,9791128892325,163494915,악령 1~2 세트,"57,600원",원,표도르 도스토옙스키 저/김정아 역,지식을만드는지식,"지식을만드는지식의 도스토옙스키 4대 장편 시리즈의 세 번째 책이다. 백 년 갈 번역을 선보이겠다는 목표로 시작된 시리즈답게 그간의 오류를 바로잡았다. 또 해방 이후 지금까지 우리에게 익숙했던 도스토옙스키 번역의 구태를 과감히 부수었다. 독자들은 따뜻하고 친절하고 쉽게 읽을 수 있는 러시아의 천재를 만나고는 놀라움을 금치 못할 것이다.

책에는 러시아 화가 미하일 가브리치코프의 삽화 40점이 수록되었다. 삽화들은 작품 속 인물들이 전개하는 커다란 사건을 중심으로 제작되어 텍스트로 느끼는 것에 버금가는 시각적 감명을 안겨 준다. 또 상세한 해설과, 작품에 등장하는 소품과 명화의 이미지 자료가 작품의 이해를 돕는다. 원고지 200매에 달하는 해설에서는 작품의 시대적 자전적 배경, 여러 주제와 담론, 인물이 나타내는 상징 등 작품에 대한 심도 깊은 해석을 접할 수 있다.",1,국내도서-소설/시/희곡
53,9788954671781,90322373,죄와 벌 2,"12,150원",670원,표도르 도스토옙스키 저/이문영 역,문학동네,"러시아의 대문호 도스토옙스키의 대표작 『죄와 벌』이 문학동네 세계문학전집 188, 189번으로 출간됐다. 도스토옙스키를 세계적인 작가로 끌어올려준 작품으로, 본디 이상주의적 사회주의자였으나 유형생활 이후 사상의 변화를 겪은 작가의 문학세계가 본격적으로 구현된 걸작이다. 실제로 일어난 살인 사건에서 모티프를 따온 이 소설은, 자기 자신의 위대함을 증명하려 살인을 저지른 젊은 대학생 라스콜니코프와 몸을 팔아 돈을 벌지만 고귀한 신앙을 잃지 않은 소냐를 대비시켜, 이념과 관념의 한계, 그리고 사랑과 진정한 구원에 대해 이야기한다.",1,국내도서-소설/시/희곡
54,9788932403878,7568445,죄와 벌 (상),"10,800원",600원,표도르 도스토예프스키 저/김희숙 역,을유문화사,"도스토예프스키는 『죄와 벌』에서 그전까지 쓰고 발표한 모든 작품을 능가하는 높이와 깊이에 도달한다. 묘사의 대상으로부터 묘사 주체로 올라서는 인물들, 인물에 밀착된 서술 방식, 풀 수 없는 수수께끼와 의도적인 다의성, 감춰진 생각과 말해진 생각 간의 게임, 군중 장면, 대립적인 여러 심리적 요소들의 투쟁에 의해 구성되는 인물의 성격, 상호대립적인 세계관을 논쟁적으로 다루는 방식 등, 이전의 작품들에서 이미 사용되었던 여러 방법, 장치, 모티프들은 『죄와 벌』에서 그때까지의 작품들과는 비교할 수 없는 강력한 작용력을 획득한다. 도스토예프스키는 초기 작품들을 지나 이 장편 소설에서 비로소 그의 작가적 정체성과 역량을 확실하게 펼쳐 보인다고 할 수 있다. 

『죄와 벌』은 사회에 대한 권력의 장악이 그의 이념이고 전제주의가 그의 성격인 주인공이 자신의 이념을 위해 살인을 저지르지만, 결국에는 영혼의 요구와 심리적 필연성에 의해 벌의 필연성을 받아들이게 되는 과정을 그려낸다. 작가가 여기에서 보여 주고자 하는 것은 단순한 형법 질서의 유지가 아니라 신적인 도덕률의 회복이다. 이를 위해 도스토예프스키는 삶의 공동체 속으로의 재통합 가능성을 국가적, 공적인 조치에서 심리적, 내면적 차원으로 옮겨서 제시하고, 이 과정에서 인간 영혼의 모든 깊이를 묘사함으로써 ‘보다 높은 의미의 리얼리즘’에 이르고 있다.",1,국내도서-소설/시/희곡
55,9788932910284,3684156,노름꾼,"10,620원",590원,표도르 도스또예프스끼 저/이재필 역,열린책들,"1866년에 단행본으로 출판된 『노름꾼』은 1860년대 전반 작가 자신이 주도한 잡지 《시대》와 《연대기》의 실패, 형과 아내의 죽음, 그리고 유럽 도박판에서 진 빚 등으로 인해 막대한 부채를 짊어진 그가 향후 9년 동안 아무런 대가 없이 자신의 저작권을 내주어야 한다는 출판사의 위협 아래 27일 만에 급하게 쓴 소설이다. 작가를 흔들고 괴롭혔던 다양한 사건들이 박진감 있게 그려진 자전적 소설이라고 할 수 있다.",1,국내도서-소설/시/희곡
56,9788932403885,7568446,죄와 벌 (하),"10,800원",600원,표도르 도스토예프스키 저/김희숙 역,을유문화사,"도스토예프스키는 『죄와 벌』에서 그전까지 쓰고 발표한 모든 작품을 능가하는 높이와 깊이에 도달한다. 묘사의 대상으로부터 묘사 주체로 올라서는 인물들, 인물에 밀착된 서술 방식, 풀 수 없는 수수께끼와 의도적인 다의성, 감춰진 생각과 말해진 생각 간의 게임, 군중 장면, 대립적인 여러 심리적 요소들의 투쟁에 의해 구성되는 인물의 성격, 상호대립적인 세계관을 논쟁적으로 다루는 방식 등, 이전의 작품들에서 이미 사용되었던 여러 방법, 장치, 모티프들은 『죄와 벌』에서 그때까지의 작품들과는 비교할 수 없는 강력한 작용력을 획득한다. 도스토예프스키는 초기 작품들을 지나 이 장편 소설에서 비로소 그의 작가적 정체성과 역량을 확실하게 펼쳐 보인다고 할 수 있다. 

『죄와 벌』은 사회에 대한 권력의 장악이 그의 이념이고 전제주의가 그의 성격인 주인공이 자신의 이념을 위해 살인을 저지르지만, 결국에는 영혼의 요구와 심리적 필연성에 의해 벌의 필연성을 받아들이게 되는 과정을 그려낸다.",1,국내도서-소설/시/희곡
57,9788932403854,7249885,체호프 희곡선,"12,600원",700원,안톤 파블로비치 체호프 저/박현섭 역,을유문화사,"희곡 사상 불후의 명작으로 손꼽히는 체호프 4대 희곡 수록
체호프 희곡으로 박사 학위를 받은 역자의, 연극 공연 경험을 살린 탁월한 번역!

19세기 러시아 문학이 낳은 최고의 극작가이자 단편 소설 작가인 안톤 파블로비치 체호프의 4대 희곡 「갈매기」, 「바냐 삼촌」, 「세 자매」, 「벚나무 동산」을 수록한 희곡집이 을유세계문학전집 53번째 작품으로 출간되었다. 이 책에 첫 번째 작품으로 수록된 「갈매기」는 체호프가 극작가로서의 명성을 얻게 된 작품으로, 초연 당시에는 혹평을 들어야 했지만 모스크바예술극장에서 재공연되면서 대성공을 거둔다. 이후 이 책에 함께 실린 「바냐 삼촌」, 「세 자매」, 「벚나무 동산」 등의 걸작을 발표하며 성공을 거뒀고, 영국 비평가들의 열광적인 지지를 얻으며 “셰익스피어 이후 최고의 극작가”라는 찬사를 받았다.",1,국내도서-소설/시/희곡
58,9788954616430,5903276,외투,"9,000원",500원,니콜라이 고골 저/노에미 비야무사 그림/이항재 역,문학동네," 리얼리즘 문학의 창시자라 불리는 니콜라이 바실리예비치 고골은 러시아 문학사에서 중단편소설의 시대를 연 작가로 평가받는다. 이전까지의 러시아 문학이 주콥스키, 푸시킨 등이 주도하는 ‘시의 시대’였다면 고골은 ‘산문의 시대’라는 새로운 역사를 쓰기 시작한 것이다. 그런 고골의 작품 중에서도 특히 『외투』는 이후 대부분의 러시아 단편소설의 모태가 되었다고 해도 과언이 아닐 정도로 러시아 작가들에게 커다란 영향을 끼친 작품이다.",1,국내도서-소설/시/희곡
59,9788932912363,64098422,안나 카레니나 (상),"15,120원",840원,레프 톨스토이 저/이명현 역,열린책들,"러시아 문학의 위대한 거장 레프 똘스또이,
그의 모든 사회적, 윤리적, 종교적 고민들이 집약된 대표작!

러시아의 문학의 위대한 거장 레프 똘스또이의 장편소설 『안나 까레니나』가 이명현 교수의 번역으로 열린책들에서 출간되었다. 『안나 까레니나』는 똘스또이의 예술적 재능이 한창 절정기에 달했을 때 집필된 작품으로, 『전쟁과 평화』, 『부활』과 더불어 그의 3대 대표작 중 하나로 평가받는 소설이다. 표도르 도스또예프스끼와 토마스 만, 윌리엄 포크너, 블라지미르 나보꼬프 등 세계의 대문호들이 이 소설에 대한 찬사를 아끼지 않았으며, 후대의 주요 작가들의 문학 세계에 지대한 영향을 미친 작품이다. 또한 생생한 감정선과 흥미로운 서사 덕에 각종 영화나 뮤지컬로도 수차례 제작되며 많은 이들의 꾸준한 사랑을 받았다.",2,국내도서-소설/시/희곡
60,9788954655200,70175615,창백한 불꽃,"14,400원",800원,블라디미르 나보코프 저/김윤하 역,문학동네,"언어의 마술사 블라디미르 나보코프가 『롤리타』의 대중적 성공 이후 1962년 출간한 장편소설. 시인 문학교수 번역가 소설가로서의 모든 역량을 기울여 집필한 나보코프 문학세계를 대표하는 작품이다. 1979년 국내 초역된 이래 40년 만에 새로운 번역으로, 문학동네 세계문학전집 177번으로 소개된다. 나보코프 특유의 방대한 문학 레퍼런스, 치밀한 언어유희와 더불어 추리소설을 방불케 하는 서술 구조로 독자를 매료시키는 동시에, 실험적인 구성으로 지적이며 능동적인 독자일수록 나보코프가 설계한 미로와 함정에 쉽사리 빠져들어 이 소설의 결말에 이르러 짜릿한 충격을 경험하게끔 한다.",1,국내도서-소설/시/희곡
61,9788937463624,69250771,닥터 지바고 2,"12,600원",700원,보리스 파스테르나크 저/김연경 역,민음사,,1,국내도서-소설/시/희곡
62,9791141600068,127074834,상자 속의 사나이,"13,050원",720원,안톤 체호프 저/박현섭 역,문학동네,"19세기 러시아문학의 황금시대가 낳은 단편소설의 대가
안톤 체호프의 정수가 담긴 대표 중단편선

희곡  「갈매기」 「벚나무 동산」 등으로 셰익스피어 이래 가장 많이 공연되는 극작가 안톤 체호프(1860~1904)는 탁월한 단편소설 작가로도 명성이 높다.  간결한 이야기 속에서도 생생한 인물 묘사, 절묘한 전개와 여운을 남기는 결말을 선보여 단편소설의 형식을 완성했다고도 일컬어진다.

체호프의 타계 120주기를 맞이하는 2024년 7월 15일을 앞두고, 이를 기념해 펴내는 『상자 속의 사나이』에는 1884~1903년에 발표된 체호프의 중단편 중에서  작품성이 뛰어난  13편을 엄선해 연도순으로 수록했다.",1,국내도서-소설/시/희곡
63,9788931023770,132974360,이반 일리치의 죽음,"7,200원",400원,레프 니콜라예비치 톨스토이  저/이순영 역,문예출판사,"세계적 문호이자 대사상가 톨스토이가
한평생 천착한 삶과 죽음, 사랑과 고통, 선과 악
그 해답으로서 ‘톨스토이주의’가 응축된 세 편의 걸작!

톨스토이는 평생에 걸쳐 삶과 죽음, 사랑과 고통, 선과 악의 문제에 천착하고 이를 작품에 반영했다. 이 책에 실린 세 작품에는 이러한 톨스토이의 문제의식이 깊게 배어 있다. 〈이반 일리치의 죽음〉은 그의 중단편 중에서 가장 훌륭하다고 평가받는 소설로 죽음 앞에 서 있는 자의 두려움, 혼란, 좌절을 생생하게 표현하면서 삶의 궁극적인 의미를 탐구한다. 〈악마〉는 톨스토이의 개인적 경험을 바탕으로 쓴 소설로 오랜 시간 욕망과 금욕주의, 청교도적 삶 사이에서 갈등한 톨스토이의 의식 세계를 엿볼 수 있다. 〈신부 세르게이〉 는 진리와 종교, 도덕적 자기완성의 주제를 다룬 이야기로, 그의 후반부 작품 세계를 대표하는 ‘톨스토이주의’의 정수가 담긴 작품이다. 이 세 작품에서 우리는 톨스토이의 문학적, 종교적 삶의 지향점을 확인할 수 있다.",1,국내도서-소설/시/희곡
64,9788932909424,3646993,까라마조프 씨네 형제들 (상),"10,620원",590원,표도르 도스또예프스끼 저/이대우 역,열린책들,"욕망과 증오의 까마라조프 제국]
세계문학의 거장 도스토예프스키의 대표작

러시아 문학을 대표하는 도스토예프스끼의 마지막 장편 소설이다. 40여 년에 걸친 작가 창작의 결산으로서 도스토예프스끼의 작품 가운데 가장 심오한 사상적 깊이와 이에 걸맞은 예술적 구조를 구현한 것으로 평가받는 작품이다. 이 작품은 원래 2부작으로 구상되었는데, 첫 번째 이야기를 완성한 지 약 석 달 만에 찾아온 작가의 갑작스런 죽음으로 인해 실현되지 못하였다.

그럼에도 불구하고 많은 인물군과 크고 작은 사건들, 무수한 에피소드를 담은 방대한 규모의 소설은 뛰어난 완성도를 보여 주며, 많은 비평가들에 의해 '문학 작품의 총체성'을 구현한 가장 탁월한 작품으로 평가받는다. 그를 스승이라고 부른 니체로부터 그를 선구자로 추앙한 프랑스 실존주의자들에 이르기까지 지금도 20세기 사상과 문학은 그의 영향 아래 있다고 해도 과언이 아니다.",1,국내도서-소설/시/희곡
65,9788931023961,134795559,죄와 벌 1~2 세트,"18,000원","1,000원",표도르 도스토옙스키 저/김학수 역,문예출판사,"선과 악, 사랑과 증오, 자만과 겸손 등
인간 내면에 공존하는 온갖 모순적인 인간성에
집요하리만큼 천착해 창조한 도스토옙스키적 인물들의 향연!

선각자, 광기의 작가, 잔인한 천재 등 찬탄과 추앙을 받으며 오늘날까지 문학을 비롯해 서구 사상계 전반에 막대한 영향을 미쳐온 도스토옙스키가 극도의 시련과 고난을 겪던 시기에 탄생한 걸작이다. 

합리주의자인 주인공 라스콜니코프는 빈곤과 고독에 짓눌려 관념적 사색에 몰두한다. 그는 인간을 ‘스스로 선악을 초월한 강력한 소수 인간인 나폴레옹’과 ‘인습적 모럴에 얽매인 나약한 다수 인간인 이〔蝨〕’로 나눈다. 자신을 전자로 확신한 그는 이를 입증하고자 한 마리 ‘이’에 불과한 고리대금업자 노파를 살해한다. 그러나 예상치 못한 양심의 가책에 괴로워하던 그는 ‘성스러운 매춘부’ 소냐의 권유에 따라 자수하고 시베리아의 감옥으로 끌려간다.",1,국내도서-소설/시/희곡
66,9791190669245,92092831,"카라마조프가의 형제들 1, 2 세트","15,750원",870원,표도르 도스토옙스키 저/이가영 역,코너스톤(도서),"코너스톤의 최신 원전 완역본으로 만나는
표도르 도스토옙스키의 『카라마조프가의 형제들』

러시아의 대문호 도스토옙스키의 작품 중 가장 뛰어난 소설이라 칭송받는 『카라마조프가의 형제들』이 코너스톤에서 최신 원전 완역본으로 출간됐다. 1881년에 발표된 『카라마조프가의 형제들』은 도스토옙스키가 평생을 고민해온 신과 종교, 선과 악, 삶과 죽음, 사랑과 증오 등 인간 내면에 자리 잡은 근본적인 문제들을 담아낸 철학적인 작품이다. 탐욕스럽고 음탕하기까지 한 보잘것없는 아버지 표도르 파블로비치 카라마조프와 그가 내팽개친 세 아들이 20여 년 만에 다시 만나게 되면서 이야기는 전개된다. 재산 문제에 이어 한 여자를 놓고 대립하는 아버지와 첫째 아들 드미트리가 이야기의 중심이 되면서, 소설은 로맨스부터 미스터리 살인, 법정 드라마까지 다양하게 장르를 넘나들며 소설을 읽는 이들에게 신선한 재미를 선사한다.",1,국내도서-소설/시/희곡
67,9788932912370,64098423,안나 카레니나 (하),"15,120원",840원,레프 톨스토이 저/이명현 역,열린책들,"러시아 문학의 위대한 거장 레프 똘스또이,
그의 모든 사회적, 윤리적, 종교적 고민들이 집약된 대표작!

러시아의 문학의 위대한 거장 레프 똘스또이의 장편소설 『안나 까레니나』가 이명현 교수의 번역으로 열린책들에서 출간되었다. 『안나 까레니나』는 똘스또이의 예술적 재능이 한창 절정기에 달했을 때 집필된 작품으로, 『전쟁과 평화』, 『부활』과 더불어 그의 3대 대표작 중 하나로 평가받는 소설이다. 표도르 도스또예프스끼와 토마스 만, 윌리엄 포크너, 블라지미르 나보꼬프 등 세계의 대문호들이 이 소설에 대한 찬사를 아끼지 않았으며, 후대의 주요 작가들의 문학 세계에 지대한 영향을 미친 작품이다. 또한 생생한 감정선과 흥미로운 서사 덕에 각종 영화나 뮤지컬로도 수차례 제작되며 많은 이들의 꾸준한 사랑을 받았다.

이 소설은 고위 공직자의 아내이지만 다른 남성와 사랑에 빠지면서 비극적인 운명을 맞게 되는 귀부인 안나의 이야기와, 연모하던 귀족 영애에게 청혼하여 이상적인 가정을 이루기를 꿈꾸는 농촌 귀족 지주 레빈의 이야기를 두 축으로 전개된다. 사랑과 결혼, 가정이라는 일상적인 소재를 통하여 당대 러시아 사회가 직면한 문제들과 그 속의 개인들의 내적인 방황의 궤적들을 놀라울 만치 생생한 필치로 묘사하는 이 작품은, 똘스또이의 모든 사회적, 윤리적, 종교적 고민들이 집약된 최고의 리얼리즘 소설이라 할 수 있다. 최근 『안나 까레니나』 번역 판본들은 3권으로 분권되어 있는 경우가 많은데, 이번 열린책들판은 2권으로 분권했다. 독자들의 부담을 줄이기 위한 것이다.

이 책을 번역한 고려대학교 노어노문학과의 이명현 교수는 러시아어 원문의 뉘앙스를 중시하면서도 가독성을 높인 섬세한 번역으로, 우아하면서도 생동감 넘치는 똘스또이의 문체의 특징과 질감을 고스란히 살려냈다. 번역 대본으로는 Lev Tolstoi, Anna Karenina(Moskva: Khudozhestvennaia literatura, 1976)를 사용했다.",2,국내도서-소설/시/희곡
68,9791196554828,85386341,눈보라,"17,820원",990원,알렉산드르 푸시킨 저/심지은 역,녹색광선,"이제 와서 제 운명을 거역하기엔 너무 늦었군요. 당신에 관한 추억, 비할 데 없는 당신의 사랑스러운 모습이 지금부터 제 인생의 고통이자 기쁨이 될 겁니다.

“푸시킨은 우리의 전부야. 별이 빛나는 하늘이기도 하고 마음속의 법칙이기도 한 거야” 

타티야나 톨스타야의 소설 『키시』에서 주인공 베네딕트가 중얼거렸던 이 문장은 러시아인들이 얼마나 푸시킨을 사랑하는지를 압축적으로 보여준다. 푸시킨은 러시아 문학을 일거에 성취한 천재이자, 비운의 죽음으로 인해 불멸의 존재가 된 작가다. 본래 ‘벨킨 이야기’라는 타이틀로 출간되었던 단편집 『눈보라』는 러시아인들이 가장 애정하는 대문호 푸시킨이 생애 최초로 완성한 소설집으로, 러시아적 정서를 가득 담은 다섯 편의 단편소설로 구성되어 있다.

도스토예프스키가 단편들 중 하나인 『역참지기』를 자신의 소설 『가난한 사람들』에 매개물로 등장시키면서, 이 단편집은 더욱 유명해진다.",1,국내도서-소설/시/희곡
69,9788937462207,3530518,안나 카레니나 2,"12,150원",670원,톨스토이 저/연진희 역,민음사,"19세기 러시아가 낳은 위대한 예술가 톨스토이.
그가 남긴 최고의 리얼리즘 소설

위선, 질투, 신념, 욕망, 사랑 등 인간의 감정과 결혼, 계급, 종교 등 인간이 만들어 낸 사회구조에 대한 톨스토이의 모든 고민이 집약된 작품이다.  특히 도시가 아닌 농촌에서 농민과 토지에 대해 고민하는 레빈에게 작가의 모습이 상당 부분 반영되어 있다. 

스테판 공작이 가정교사와 바람을 피운 사건 때문에 부부 사이에 불화가 생기자, 그의 여동생 안나 카레니나는 이들을 화해시키기 위해 모스크바로 온다. 페테르부르크에서 고위 ?..",1,국내도서-소설/시/희곡
