순위,ISBN,상품번호,상품명,판매가,YES포인트,저자,출판사,설명,출고예상일,관리분류
194,9791193031018,118543173,요괴어사,"16,200원",900원,"설민석,원더스 저",단꿈아이,"설민석 작가의 첫 번째 장편소설!
조선 정조 시대를 배경으로 한 K-요괴 판타지 소설의 탄생!

대한민국 최고의 스토리텔러 설민석과 웹소설 작가 원더스가 만나 새로운 역사 판타지 소설을 선보입니다. 조선 정조 대를 배경으로 강철, 삼두구미, 길달 등 실제 기록에 전해지는 대한민국의 괴물들이 세련되고 매혹적인 K-요괴로 재탄생한 『요괴어사-지옥에서 온 심판자』! 역사적 소재에 작가의 상상력이 더해져 통쾌하면서도 감동적인 이야기가 펼쳐집니다. 

죽은 백성까지 살피겠다는 정조의 뜻에 따라 양성된 특별한 조직, 요괴어사대! 그들은 조선 땅 곳곳에서 벌어지는 괴이한 사건들을 찾아다니며, 각자 가진 특별한 재주로 원한의 굴레에 빠진 원혼을 천도하고, 사악한 요괴들을 상대합니다. 『요괴어사-지옥에서 온 심판자』는 정의가 흐려진 오늘날의 우리에게 권선징악의 통쾌함과 소외된 자들을 어루만지는 따뜻한 위로를 선사할 것입니다.",1,국내도서-소설/시/희곡
195,9791164135981,91766155,노래하는 새와 뱀의 발라드,"15,300원",850원,수잔 콜린스 저/이원열 역,북폴리오,"전 세계 1억 부 이상 판매된 10년 만에 돌아온 베스트셀러
『헝거 게임』 시리즈 신작!

“살아남는 자가 승리한다.”
생존이라는 절체절명의 위기에서 우리에게 필요한 것은 과연 무엇인가!

수도 캐피톨을 12개 구역이 둘러싼 형태의 독재국가 판엠. 구역과 캐피톨 간의 전쟁이 끝난 지 10년이 지났지만, 여전히 캐피톨은 구역 통치를 위해 잔인한 ‘헝거 게임’을 지속한다. 매년 12개 각 구역에서 두 명 씩, 총 24명의 십대 소년소녀들을 뽑아 거대한 경기장에 몰아넣고 마지막 단 한 명이 살아남을 때까지 서로를 죽여야만 하는 헝거 게임. 기존 헝거 게임 트릴로지에서 판엠을 통치한 악랄한 독재자 코리올라누스 스노우. 『노래하는 새와 뱀의 발라드』는 몰락한 가문을 극복하고 자신의 운명을 변화시킬 기회만 엿보고 있던 18세의 스노우가 제10회 헝거 게임의 학생 멘토가 되면서 시작한다.",1,국내도서-소설/시/희곡
196,9791192625652,122094188,달의 아이,"15,300원",850원,최윤석 저,포레스트북스,"“어느 날, 딸이 달로 사라졌다!”
* 『스즈메의 문단속』을 잇는 한국형 감동 판타지
* 2023 프랑크푸르트 도서전 소설 하이라이트

우리는 내일도 오늘과 같은 일들이 펼쳐지고, 소중한 존재는 언제나 그 자리에 있을 것으로 생각한다. 『달의 아이』는 평범한 일상에 갑자기 불어닥친 재난으로 한순간에 자신들의 가장 소중한 ‘무언가’를 잃고 만 사람들의 이야기를 다룬 감동 판타지 소설이다. 당연했던 평범한 일상을 되찾기 위한 가족들의 사투가 현실감 있게 진행된다. 그동안 외국 판타지 소설에서는 느낄 수 없었던 한국적 정서가 가득한 이 소설의 첫 장을 펼치는 순간, 독자는 속도감 있게 펼쳐지는 스토리에 한순간도 눈을 뗄 수 없게 될 것이다. 

가까운 미래인 2035년. 어린 딸의 생일 밤이다. 모처럼 뜬 슈퍼문을 보기 위해 집 앞 공원으로 산책을 나간 정아와 상혁. 그 날따라 유난히 더 크게 보이는 달 주변으로 초록빛 오로라가 보이더니 사람들을 달로 끌어당기기 시작한다.",1,국내도서-소설/시/희곡
197,9791131270509,115621916,묵향 37,"8,100원",450원,전동조 저,스카이BOOK,"무공의 끝을 보고자 했던 인간을 주변은 그냥 두지 않았고, 필연적으로 얽히고설킨 은원의 굴레에서 사상 최악의 악마로 회자되는 묵향, 그러나 그는 ‘위대한 마인’의 길을 걷는 진정한 대인(大人)으로 오롯이 무의 궁극을 추구하는 자이다. 드래곤보다 더 드래곤 같은 인간! 음모에 빠져 무림과 판타지 대륙을 넘나들며 1백 년간의 삶을 살아온 ‘묵향’. 수십 년 만에 무림으로 돌아온 그는 그간의 은원을 정리하고자 나서고, 혼란 가득한 중원을 정리해 나가기 시작한다. 독자들은 이제 서서히 그 대미를 향해 달리는 대작의 풍미를 만끽할 수 있을 것이다.",1,국내도서-소설/시/희곡
198,9788959529216,91063315,월드 오브 사이버펑크 2077 : 공식 설정집,"34,200원",원,CD PROJEKT RED 저/정호운 역,제우미디어,"[위쳐] 제작사의 새로운 블록버스터 게임,
[사이버펑크 2077]의 모든 것!

세계적인 개발사 CD PROJEKT RED의 대작 게임 [사이버펑크 2077] 속 설정을 총망라한 풀-컬러 하드커버 설정집이자 아트북이다. 위협과 모험으로 가득한 게임의 무대, 미래의 거대 도시 '나이트 시티'로 안내할 이 책은 게임에 관한 완벽한 정보와 즐길 거리를 제공한다. 개성 넘치는 도시 내 다양한 구역과 갱단, 신체 개조 테크놀러지, 총기, 차량, 기업, 인물, 가상 인터뷰 등이 화려한 독점 일러스트와 함께 풍부하게 수록되어 있다. 더불어 책 내용은 '나이트 시티 인콰이어러'라는 게임 속 가상의 언론사가 작성했다는 콘셉트로 꾸며져, 딱딱한 내용의 단순 나열이 아닌 흥미로운 스토리텔링을 통해 읽을 수 있다. 폭력과 억압이 롤러코스터처럼 펼쳐질 [사이버펑크 2077]과 함께 반드시 함께 즐겨야 할 단 한 권의 도서이다.",1,국내도서-소설/시/희곡
199,9788959526178,72127661,하얀 늑대들 7,"15,120원",840원,윤현승 저,제우미디어,"『하얀 늑대들』은 2003년 처음 출간된 이후 폭발적인 인기를 끌어온 작품으로, 15년이 지난 지금까지도 전자책으로 베스트셀러에 올라있을 만큼 한국 판타지 독자들에게 사랑을 받고 있는 명작이기도 하다. 

긴 시간 동안 『하얀 늑대들』이 사랑 받을 수 있었던 이유에는 윤현승 작가 특유의 치밀한 스토리 설계와 입체적인 캐릭터들, 섬세한 심리 묘사 등도 있겠지만 무엇보다 그 소재의 '특이함'에 있다. 강력한 힘을 가진 주인공을 내세우는 다른 판타지 소설들과는 다르게, 『하얀 늑대들』은 오히려 아무런 힘도 없는 주인공의 모험을 다루고 있다. 평범한 농부였던 주인공이 오직 입담과 배짱만으로 순식간에 음유시인이 되고, 기사단의 캡틴이 되어 위기를 모면하는 장면들은 지금 봐도 독특하고 신선한 재미를 준다.",1,국내도서-소설/시/희곡
200,9788960172609,3193712,드래곤 라자 3,"15,750원",870원,이영도 저,황금가지,"무한한 상상력, 깊이 있는 세계관과 뛰어난 작품성으로 한국의 대표적 환상 문학으로 자리잡은 『드래곤 라자』는 1998년 출간되어, 10년간 국내에서만 100만 부가 넘게 판매되었다. 일본에서는 2006년 출간되어 현재까지 40만, 대만에서 두 번의 교정쇄가 출간되며 30만 부가, 중국에서는 10만 부가 판매되었다. 2004년에는 태동 출판사의 고등학교 문학 교과서에 실리며 화제가 되었고, 2008년 11월 1일에는 대전 교육청 모의고사 윤리 시험 지문으로 활용되기도 하였다. 2001년에는 82회 분량으로 가수 싸이가 진행하는 KBS 라디오 드?..",1,국내도서-소설/시/희곡
201,9788949170923,3070395,베네딕트 비밀클럽,"23,400원","1,300원",트렌톤 리 스튜어트 저/김옥수 역,비룡소,2007년 미국에서 출간되어 독자들의 폭발적인 인기와 문학적 성과를 동시에 이루며 화제가 되었던 어린이 소설 『베네딕트 비밀클럽』.,1,국내도서-소설/시/희곡
202,9788982731914,2125423,어스시의 마법사,"16,200원",900원,"어슐러 르 귄 저/이지연,최준영 역",황금가지,푸른 바다와 수많은 섬들의 세계 어스시! 용들이 살아 숨쉬고 마법으로 일상생활을 꾸려나가는 이 세계에서 가장 위대한 마법사는 ‘새매’라는 별명을 가진 한 소년이었다. 자만심으로 인해 어둠으로부터 그림자 괴물을 불러 낸 소년 새매는 세상을 멸망시킬 수도 있는 위협에 맞서 먼 바다 끝까지 추격전을 벌인다. 위대한 이야기의 서장을 연 어스시 전집 첫 번째 작품....,1,국내도서-소설/시/희곡
203,9791158792213,140077711,크레이브 2,"4,410원",240원,트레이시 울프 저/유혜인 역,북로드,"설산의 외딴 학교에서 펼쳐지는 핏빛 로맨스!
매혹적인 뱀파이어와 용이 사는
캐트미어 아카데미에 오신 것을 환영합니다
유니버설 스튜디오 영상화 제작 확정
〈뉴욕타임스〉 베스트셀러 1위 시리즈

《크레이브》는 현재 출간한 저서만 60권이 넘는, 타고난 이야기꾼 트레이시 울프가 ‘뱀파이어와의 로맨스’를 지극히 현대적인 방식으로 그려낸 ‘크레이브’ 시리즈의 포문을 여는 책이다. 〈스쿨라이브러리저널〉은 총 6권으로 이루어진 이 시리즈를 두고 “《트와일라잇》을 놓친 세대들이 이 소설에 물릴 것”이라 평한 바 있다. 이 책은 출간 이후 〈뉴욕타임스〉와 〈USA투데이〉에서 베스트셀러 1위 시리즈로 등극했으며, 유니버설 스튜디오가 영상화 제작을 확정하면서 《트와일라잇》 이후 가장 강력하고도 새로운 뱀파이어 붐을 일으키고 있다.",1,국내도서-소설/시/희곡
204,9791103326876,118059776,달빛 조각사 애장판 1,"18,000원","1,000원",남희성 저,인타임,"2007년 첫선을 보인 이래, 온라인과 오프라인을 넘나들며 다양한 방식으로 대한민국 장르문학계에 강렬한 족적을 남긴 걸작 《달빛 조각사》가 출간 15주년을 기념하여 새로운 장정의 양장본으로 독자들을 찾아왔다.

《달빛 조각사》는 종이 책으로 시작하여 웹 연재로 막을 내릴 때까지 최고의 자리를 고수했던 소설이다. 원작의 인기에 힘입어 2015년에는 웹툰 〈달빛 조각사〉가 론칭되었고, 이 역시 3.3억 뷰라는 엄청난 기록을 달성했다.

2019년에는 소설 속 로열로드를 직접 경험해 볼 수 있는 모바일 게임도 출시되었으며 (모바일 게임 〈달빛 조각사〉 https://cafe.daum.net/moonlight-rpg) 향후 영화까지 제작 예정이니, 그야말로 '원 소스 멀티유즈'를 차근차근 이뤄 낸 기념비적인 작품인 것이다.",1,국내도서-소설/시/희곡
205,9788960172616,3193713,드래곤 라자 4,"15,750원",870원,이영도 저,황금가지,"무한한 상상력, 깊이 있는 세계관과 뛰어난 작품성으로 한국의 대표적 환상 문학으로 자리잡은 『드래곤 라자』는 1998년 출간되어, 10년간 국내에서만 100만 부가 넘게 판매되었다. 일본에서는 2006년 출간되어 현재까지 40만, 대만에서 두 번의 교정쇄가 출간되며 30만 부가, 중국에서는 10만 부가 판매되었다. 2004년에는 태동 출판사의 고등학교 문학 교과서에 실리며 화제가 되었고, 2008년 11월 1일에는 대전 교육청 모의고사 윤리 시험 지문으로 활용되기도 하였다. 2001년에는 82회 분량으로 가수 싸이가 진행하는 KBS 라디오 드?..",1,국내도서-소설/시/희곡
206,9791193235263,133890465,까멜리아 싸롱,"16,020원",890원,고수리 저,클레이하우스,"첫눈 내릴 때 열고 동백꽃 필 무렵 닫는 기묘한 다방, 까멜리아 싸롱. 푸른 바다가 내려다보이고 눈 내리는 동백섬 언덕에 있는 붉은 벽돌집에서 머물게 된 사람들. 그들을 맞이하는 건 마담 여순자와 객실장 마두열, 매니저 유이수, 그리고 인생책 읽어주는 사서 지원우다. 생애 마지막 시간을 대접한다는 이들과 함께하는 49일 동안, 그들 사이에 얽힌 놀라운 인생의 비밀들이 하나둘 드러난다.

누구에게나 한 걸음도 더 뗄 수 없을 것만 같은 순간이 찾아온다. 투명 인간이라도 된 듯 누구도 나를 제대로 들여다봐주지 않는 기분이 들 때, 더는 무엇을 해야 할지 알 수 없을 때 우리는 어떻게 해야 할까? 이승과 저승 사이의 환상적인 공간 까멜리아 싸롱에는 눈을 맞추며 진심을 다해 이야기를 들어주는 사람들이 있다. 나이도 성별도 성격도 생각도 제각각, 너무나도 다른 여덟 명이 여덟 번의 밤을 함께 보내는 동안 일어나는 기적과도 같은 변화는 우리 안에 내재한 힘이 얼마나 강한지 보여준다. ",1,국내도서-소설/시/희곡
207,9788957079263,102688454,너의 이야기를 먹어 줄게,"14,400원",800원,명소정 저,이지북,"“이루지 못할 꿈이라면, 이루어지지 않을 사랑이라면 
차라리 모든 기억을 지워 줘.”
‘성장’을 바라보는 신선한 시각!
MZ세대 작가가 그려낸 새로운 감각의 판타지

“해결되지 않을 고민이라면 그냥 지워 줘. 차라리 그게 좋겠어.” 그냥 적당히 사는 것도 힘든 MZ세대는 이렇게 말한다. 그들에게 고민이란 극복하고, 해결하는 것이 아니라, 그들의 발목을 잡는 골칫덩이일 뿐이다. “고민할 시간도 아깝다. 차라리 누군가 와서 그냥 말끔히 그 고민을 지워 주면 안 될까?” 이 질문에서 시작한 『너의 이야기를 먹어 줄게』는 이야기를 먹는 괴물 ‘화괴’와 공감과 감정표현 감정에 서툰 ‘세월’이 함께‘고민 상담부’를 만들면서 벌어지는 이야기를 그려 낸 판타지 소설이다.

어느 날 저녁, 도서관 구석에서 책을 뜯어 먹고 있던 화괴, ‘혜성’을 발견한 도서부장 세월.",1,국내도서-청소년
208,9788950992477,97422521,반지의 제왕 2,"44,820원","2,490원","존 로날드 로웰 톨킨 저/김보원,김번,이미애 역",arte(아르테),"절대반지를 파괴하기 위해
모르도르로 향하는 두 호빗!

전 세계 1억 부 판매 신화! 
아마존 독자 선정 세기 최고의 도서! 
[해리 포터], [리그 오브 레전드] 세계관의 원류! 

현대문학을 대표하는 천재적인 작품!
20세기 판타지 문학의 걸작 『반지의 제왕』, 새롭게 태어나다!
국내 최초 60주년판 완역 전면 개정!

모든 힘을 지배할 절대반지를 갖게 된 호빗 ‘프로도’가 악의 세력을 물리치고 절대반지를 파괴하기 위해 목숨을 건 여정을 떠나는 판타지 서사 『반지의 제왕(Part2 두 개의 탑)』(전 3권) 2권이 아르테에서 출간되었다.

『반지의 제왕』이 처음 세상에 나온 것은 1954년이다. 톨킨은 쇄를 거듭할 때마다 수정을 진행했고 독자들은 변경된 내용을 기록하면서 책의 완성도를 높여나갔다. 2004년 하퍼콜린스에서 출간된 50주년 기념판의 서문에서 편집자는 초판에 비해 300~400개의 수정이 이루어졌다고 밝혔다.",1,국내도서-소설/시/희곡
209,9791158792206,140077697,크레이브 1,"4,410원",240원,트레이시 울프 저/유혜인 역,북로드,"설산의 외딴 학교에서 펼쳐지는 핏빛 로맨스!
매혹적인 뱀파이어와 용이 사는
캐트미어 아카데미에 오신 것을 환영합니다
유니버설 스튜디오 영상화 제작 확정
〈뉴욕타임스〉 베스트셀러 1위 시리즈

《크레이브》는 현재 출간한 저서만 60권이 넘는, 타고난 이야기꾼 트레이시 울프가 ‘뱀파이어와의 로맨스’를 지극히 현대적인 방식으로 그려낸 ‘크레이브’ 시리즈의 포문을 여는 책이다. 〈스쿨라이브러리저널〉은 총 6권으로 이루어진 이 시리즈를 두고 “《트와일라잇》을 놓친 세대들이 이 소설에 물릴 것”이라 평한 바 있다. 이 책은 출간 이후 〈뉴욕타임스〉와 〈USA투데이〉에서 베스트셀러 1위 시리즈로 등극했으며, 유니버설 스튜디오가 영상화 제작을 확정하면서 《트와일라잇》 이후 가장 강력하고도 새로운 뱀파이어 붐을 일으키고 있다.",1,국내도서-소설/시/희곡
210,9791193128084,140001795,"시간이 멈춰 선 화과자점, 화월당입니다","15,120원",840원,이온화 저,다이브,"★★★ 전 세계를 사로잡은 최고의 화제작 ★★★ 
★★★ 국내 최초 출간 전 해외 11개국 판권 수출! ★★★ 

“당신의 인생 마지막 소원은 무엇입니까?”
한 입 먹는 순간 신비한 기적이 펼쳐진다!

어느 날, 죽은 연인으로부터 디저트가 배달된다면? 동네 한 귀퉁이에 자리 잡은 전통 화과자점 화월당. 밤 10시부터 12시까지 딱 2시간만 영업하며 골목을 밝히는 화월당에는 특별한 비밀이 있다. 바로 이곳을 찾는 손님들이 모두 어딘가 미스터리하고, 이들이 주문하는 디저트들 또한 신비한 기운을 내뿜는다는 것! 거기다 신묘한 검은 고양이가 드나든다는 소문까지 파다한데?!
프랑크푸르트 도서전에서 화제를 모으며, 국내 소설 최초로 출간 전 해외 11개국 판권 수출이 확정된 소설 《시간이 멈춰 선 화과자점, 화월당입니다》가 드디어 출간되었다. K-문학의 새로운 가능성을 보여준 이 작품은 리디북스 국내 판타지 분야 1위에 오르며 국내 독자들 사이에서도 폭발적인 반응을 얻고 있다.",1,국내도서-소설/시/희곡
211,9791130630793,91401512,중증외상센터 : 골든 아워 1~5 세트,"67,500원","3,750원",한산이가 저,몬스터,"“사람 살리는 일에 무슨 승인이 필요합니까?”
네이버 웹소설 최고의 화제작, 현직 의사가 쓴 중증외상센터 분투기

외상 외과 전문의 이국종 교수의 분투를 지켜보며, 대한민국의 의료 체계에 회의를 품은 이들이 많을 것이다. 핏물을 뒤집어써가며 환자를 살려내는 일에 삶을 쏟아부어도 돌아오는 건 적자로 점철된 청구서와 철저한 무관심뿐.  여전히 중증외상센터의 상황은 나아지지 않았다. 이런 답답한 현실을 시원하게 도려낼 메디컬 소설 『중증외상센터: 골든 아워』가 몬스터에서 출간되었다. 

네이버 시리즈에서 누적 다운로드 1,500만 회를 돌파하며 화제작으로 떠오른 이 소설은 사명감 넘치는 또라이 외상 외과의 백강혁을 중심으로 위태로운 생명을 구해내는 한국대학교병원 중증외상센터를 다룬다. 이게 가능하나 싶은 시술들, 다양한 의학 상식들. 놀랍게도 이 모두는 철저한 고증을 따른 묘사로 오류가 전혀 없다. 이 소설을 써낸 ‘한산이가’가 현직 이비인후과 의사 이낙준이기 때문이. 자신의 재능을 다양하게 풀어내는 작가 이낙준의 본격 메디컬 소설을 기대해도 좋을 것이다. 


",1,국내도서-소설/시/희곡
212,9788954656238,74598080,룬의 아이들 - 윈터러 완전판 1,"13,050원",720원,전민희 저,엘릭시르,"아름다운 세계관과 개성 넘치는 캐릭터, 유려한 문체와 깊이 있는 감성으로 한국 판타지를 이끌어온 전민희 작가의 대표작 『룬의 아이들 - 윈터러』(전7권)가 엘릭시르에서 새롭게 출간되었다. 〈룬의 아이들〉 시리즈는 국내 판매량 총 160만 부를 넘은 밀리언셀러다. 뿐만 아니라 일본, 대만, 태국, 중국에 수출되어 국내외 판매량을 합치면 300만 부를 훌쩍 넘어 '아시아 전역에서 가장 사랑받는 판타지'라는 평가를 받고 있다. 

『룬의 아이들 - 윈터러』는 시리즈의 시작을 알리는 첫 번째 작품으로, 갑자기 가족을 잃고 검 하나에 의지한 채 혹독한 세상과 맞닥뜨리게 된 소년 보리스의 험난한 여정과 보검 '윈터러'에 담긴 비밀, 그리고 그 과정에서 보리스가 만나는 갖가지 인연을 그린 작품이다.",1,국내도서-소설/시/희곡
213,9791193024973,146509100,문어 그림자에 루명 쓴 며느리,"10,800원",600원,오유경 저,안전가옥,"부천국제판타스틱영화제 ‘괴담 기획 개발 캠프’ 프로젝트 선정작
부산국제영화제 아시아 콘텐츠&필름 마켓 참석자 투표로 ‘괴담 캠퍼스 피칭’ 최고상 수상

‘문어 그림자에 루명 쓴 며느리’는 1930년대 『매일신보』에 실린 독자 투고 괴담의 제목이다. 장지문에 비친 문어 그림자 때문에 누명을 쓴 며느리가 시댁에서 쫓겨났다는 내용을 담고 있다. 귀신 하나 등장하지 않지만 며느리가 너무도 쉽게 내몰린다는 점에서 충분히 괴이한 이 이야기는, 영화와 드라마 각본을 집필해 온 오유경 작가의 손을 거쳐 더욱 서늘한 분위기와 탄탄한 구조를 갖춘 소설로 재탄생했다. 

새롭게 쓰인 『문어 그림자에 루명 쓴 며느리』는 일가족이 실종된 후 기억을 잃은 며느리가 자신의 아들을 혼인시켜 새 며느리를 맞이하면서 집안의 비밀에 접근해 가는 과정을 치밀하게 담아낸다.",1,국내도서-소설/시/희곡
214,9788959522392,5822647,위쳐,"15,120원",840원,안제이 사프콥스키 저/함미라 역,제우미디어,어려서부터 다양한 약물 실험과 훈련을 통해 초자연적인 힘을 가지게 된 돌연변이 인간 위처가 펼치는 정통 판타지의 세계. 폴란드의 경제학자이자 소설가인 안제이 사프콥스키는 이 소설 하나로 단숨에 유럽을 대표하는 최고의 작가로 발돋움 하였다. 유럽 각국의 신화를 넘나드는 다양한 배경과 수준 높은 언어유희는 단순한 재미를 넘어서 여러분들의 지적 쾌감을 극대화 시킬 것이다.,1,국내도서-소설/시/희곡
215,9788950999926,108907866,실마릴리온,"37,800원","2,100원",J.R.R.톨킨 저/크리스토퍼 톨킨 편/김보원 역,arte(아르테),"톨킨 세계관의 정수를 만나다
가운데땅의 모든 시대를 관통하는 대서사시
『반지의 제왕』의 배경이 되는 힘의 반지 이야기까지
가운데땅의 모든 시대를 관통하는 풍성하고 깊이 있는 신화!

J.R.R. 톨킨의 대표작으로 『호빗』과 『반지의 제왕』이 가장 널리 알려져 있지만, 사실 이들은 톨킨의 ‘가운데땅 신화’ 중 일부에 불과하다. 톨킨의 가운데땅 신화는 20세기와 21세기에 걸쳐 소설, 영화, 게임, 음악 등 문화 전반을 아우르는 판타지의 기원이자 시작이 되고 있으며, 현대 문화를 이해하는 고전이자 걸작의 반열에 올라 있다. 그리고 『실마릴리온』과 『끝나지 않은 이야기』는 그중에서도 톨킨의 세계관을 이해하는 핵심적인 책들이다.

『실마릴리온』은 세상의 창조부터 『반지의 제왕』까지 이어지는 이야기들의 모음집이다. 수많은 이름과 지명이 등장하는 이 이야기의 규모는 실로 어마어마하다.",1,국내도서-소설/시/희곡
216,9791189982041,71990485,불과 피 2,"15,120원",840원,조지 R. R. 마틴 저/김영하 역,은행나무,"드라마 [왕좌의 게임] 시리즈의 원작 [얼음과 불의 노래] 시리즈의 프리퀄. [얼음과 불의 노래]는 가상의 대륙 웨스테로스를 무대로 왕가 타르가르옌 가문을 내쫓고 왕좌에 앉은 바라테온 가문의 이야기로 시작하는 대서사시이다. 그간 본편에서 타르가르옌 가문의 이야기는 소설의 큰 축을 차지하는 동시에 많은 궁금증을 자아냈다. 그들은 왜 웨스테로스 대륙으로 왔던 걸까? 어떻게 그들이 일곱 개의 나라를 하나의 왕국으로 만들 수 있었을까? 그들은 왜 몰락할 수밖에 없었는가? 『불과 피』는 본편에 흩뿌려진 여러 가지 단서들을 맞춰 어림짐작하던 그들의 역사를 제대로 만나볼 수 있는 기회다. ‘최고학사 길데인’이라는 인물이 쓰고 조지 R. R. 마틴이 옮겼다는 식으로 가상의 역사서 형식을 취하면서 본편과는 다른 방식으로 진행되며, 만화판 [스타워즈] [아바타] 시리즈 등에서 현실감 넘치는 그림을 그렸던 더그 휘틀리의 삽화가 80여 장 포함되었다. ",1,국내도서-소설/시/희곡
217,9788954678766,100285841,룬의 아이들 - 블러디드 4,"13,050원",730원,전민희 저,엘릭시르,"국내외 총 판매량 300만 부의 밀리언셀러 
한국 판타지의 모범이자 현재진행형인 전설

『룬의 아이들 - 블러디드』는 『룬의 아이들 - 윈터러』에 이은 2부 『룬의 아이들 - 데모닉』이 완결된 지 11년 만의 신작으로 지난해 출간된 3권에 이어 4권이 이번에 출간되었다. 1부 ‘룬의 아이들’ 시리즈 3부에 해당하는 이번 작품은 실종된 오빠에 얽힌 비밀과 맞서 분투하는 공녀를 중심으로 ‘블러디드’라는 힘에 관한 이야기를 다루고 있다. 『윈터러』와 『데모닉』의 세계관을 이어받은 3부 『블러디드』는 속도감 있는 전개와 새로운 캐릭터의 등장으로 첫 권부터 독자들의 호기심을 불러일으킨다. 

4권에서 막시민은 이스핀이 오랫동안 간직해온 ‘비밀’을 알게 된다. 그런 뒤 본격적으로 오토마톤과 그것을 만든 공방의 실마리를 찾아 나선다. 모종의 정보를 얻은 이스핀과 막시민은 켈티카 최고의 호화 호텔로 잠입하지만 그곳에서 가장 만나고 싶지 않은 사람을 마주치며 작전에 위기를 맞이한다.",2,국내도서-소설/시/희곡
218,9791190492898,91465640,드래곤과의 춤 1,"16,650원",920원,조지 R. R. 마틴 저/이수현 역,은행나무,"이제 우리는 ‘겨울의 바람’을 맞이할 준비가 됐다
‘얼음과 불의 노래’ 시리즈 전면 개역 개정판 그 마지막!

전 세계 9천만 독자가 열광한 ‘얼음과 불의 노래’ 시리즈의 5부 『드래곤과의 춤』 개정판이 출간됐다. 『왕좌의 게임』 출간 20주년을 기념해 시작된 5년에 걸친 개정 작업의 마지막을 장식하는 책이다. 가상의 대륙 웨스테로스의 칠왕국을 둘러싸고 벌어지는 투쟁을 다룬 ‘얼음과 불의 노래’는 방대한 세계관과 판타지의 공식을 깨부수는 전개로 ‘금세기 최고의 걸작’이라는 극찬을 받아왔다. 5부는 그 무대가 크게 확대되고 새로운 협력과 갈등이 나타나며 시리즈 최고의 스케일과 역동성을 자랑한다. 현재 시리즈 전체가 49개국에서 출간되었고, 미국 HBO 채널의 ‘왕좌의 게임’ 시리즈로 드라마화되면서 전 세계적인 인기를 누리고 있다.",1,국내도서-소설/시/희곡
219,9791130630809,91401460,중증외상센터 : 골든 아워 1,"13,500원",750원,한산이가 저,몬스터,"“사람 살리는 일에 무슨 승인이 필요합니까?”
네이버 웹소설 최고의 화제작, 현직 의사가 쓴 중증외상센터 분투기

★65만 팔로워 유튜브 채널 [닥터프렌즈]의 이낙준이 쓴 화제의 장편소설 ★

외상 외과 전문의 이국종 교수의 분투를 지켜보며, 대한민국의 의료 체계에 회의를 품은 이들이 많을 것이다. 핏물을 뒤집어써가며 환자를 살려내는 일에 삶을 쏟아부어도, 돌아오는 건 적자로 점철된 청구서와 철저한 무관심뿐. 현실은 이토록 고단하건만, 여전히 중증외상센터의 상황은 나아지지 않았다. 이런 답답한 현실을 시원하게 도려낼 메디컬 소설 『중증외상센터: 골든 아워』가 몬스터에서 출간되었다. 

네이버 시리즈에서 누적 다운로드 1,500만 회를 돌파하며 화제작으로 떠오른 이 소설은 사명감 넘치는 또라이 외상 외과의 백강혁을 중심으로 위태로운 생명을 구해내는 한국대학교병원 중증외상센터를 다룬다. 이게 가능하나 싶은 시술들, 다양한 의학 상식들.",1,국내도서-소설/시/희곡
220,9788959524082,19305999,세월의 돌 1,"9,000원",500원,전민희 저,제우미디어,"10년의 세월을 지나 다시 부활한 판타지 대작

『세월의 돌』은 『태양의 탑』과 함께「아룬드 연대기」의 한 축을 이루는 중요한 작품이다. 『룬의 아이들』, 『전나무와 매』 등을 성공적으로 출간하며 한국을 대표하는 장르문학가로 굳건히 자리잡은 작가 전민희. 『세월의 돌』은 그 모든 이야기의 시작이다.

『세월의 돌』의 첫 번째 장을 펼치는 순간 당신은 광활하게 펼쳐진 「아룬드 연대기」의 세계에 들어서게 된다. 작가가 그려내는 장면들을 따라 정신없이 읽다 보면 어느새 은빛 머리의 미소녀 유리카와, 비밀을 간직한 나르디 등 매력적인 인물들과 함께 웃고 울며 여행하고 있을 것이다.",1,국내도서-소설/시/희곡
221,9791103326883,118578555,달빛 조각사 애장판 2,"18,000원","1,000원",남희성 저,인타임,"2007년 첫선을 보인 이래, 온라인과 오프라인을 넘나들며 다양한 방식으로 대한민국 장르문학계에 강렬한 족적을 남긴 걸작 《달빛 조각사》가 출간 15주년을 기념하여 새로운 장정의 양장본으로 독자들을 찾아왔다.

《달빛 조각사》는 종이 책으로 시작하여 웹 연재로 막을 내릴 때까지 최고의 자리를 고수했던 소설이다. 원작의 인기에 힘입어 2015년에는 웹툰 〈달빛 조각사〉가 론칭되었고, 이 역시 3.3억 뷰라는 엄청난 기록을 달성했다.

2019년에는 소설 속 로열로드를 직접 경험해 볼 수 있는 모바일 게임도 출시되었으며 (모바일 게임 〈달빛 조각사〉 https://cafe.daum.net/moonlight-rpg) 향후 영화까지 제작 예정이니, 그야말로 '원 소스 멀티유즈'를 차근차근 이뤄 낸 기념비적인 작품인 것이다.",2,국내도서-소설/시/희곡
